store_id,city,region,store_type,population_density
15,London,North America,Hybrid,3727
9,London,North America,Offline,7359
11,New York,North America,Offline,6411
13,London,North America,Hybrid,7144
5,New York,North America,Offline,7286
18,Toronto,North America,Offline,2053
11,Toronto,Europe,Hybrid,6333
1,New York,Europe,Offline,2099
20,Toronto,North America,Offline,4673
9,Toronto,North America,Online,2006
4,Toronto,North America,Online,5088
4,New York,North America,Offline,9967
19,London,Europe,Offline,7729
18,New York,North America,Offline,1664
3,London,Europe,Offline,8522
6,Toronto,Europe,Online,2852
16,Toronto,Europe,Online,4618
19,Toronto,Europe,Offline,4295
20,New York,Europe,Offline,5078
7,Toronto,North America,Offline,6829
14,Toronto,North America,Online,4964
12,London,Europe,Hybrid,8986
17,New York,Europe,Offline,4319
9,London,Europe,Hybrid,6237
4,London,North America,Online,3423
19,New York,North America,Hybrid,1565
20,New York,North America,Offline,7411
12,London,Europe,Online,8626
15,Toronto,North America,Hybrid,3403
20,New York,North America,Online,8711
15,Toronto,North America,Offline,2546
12,London,North America,Offline,9981
16,New York,Europe,Hybrid,5914
19,New York,Europe,Offline,1351
18,London,Europe,Offline,3411
13,London,North America,Online,8145
3,London,Europe,Hybrid,1057
13,London,North America,Hybrid,1395
19,Toronto,North America,Hybrid,7319
1,Toronto,Europe,Online,6209
4,New York,Europe,Offline,4934
12,New York,Europe,Offline,5352
16,London,Europe,Offline,9349
10,New York,North America,Offline,7334
2,London,Europe,Offline,7976
19,London,North America,Online,7054
13,London,North America,Hybrid,8822
2,New York,Europe,Hybrid,9043
19,New York,Europe,Hybrid,7035
15,London,Europe,Offline,1132
16,London,Europe,Hybrid,8905
11,New York,Europe,Online,9239
15,New York,North America,Hybrid,5451
20,Toronto,North America,Online,2645
9,New York,Europe,Offline,2739
12,Toronto,North America,Online,1022
19,New York,Europe,Offline,6258
2,New York,Europe,Offline,7052
10,Toronto,Europe,Offline,7819
6,New York,North America,Hybrid,5661
2,London,Europe,Offline,8737
3,New York,Europe,Hybrid,6856
1,New York,North America,Offline,2748
3,London,Europe,Offline,2996
11,London,North America,Offline,8063
19,New York,Europe,Online,5981
19,London,Europe,Hybrid,2849
13,London,North America,Hybrid,2982
4,Toronto,Europe,Online,3492
18,New York,North America,Offline,4057
9,London,North America,Offline,4135
11,New York,North America,Online,6886
9,Toronto,North America,Offline,8808
18,Toronto,Europe,Online,8343
14,London,Europe,Offline,5954
2,New York,North America,Online,1586
12,Toronto,North America,Offline,6674
8,London,Europe,Hybrid,4035
6,Toronto,Europe,Hybrid,1349
3,London,Europe,Hybrid,4854
10,London,Europe,Hybrid,1934
18,London,Europe,Hybrid,5629
8,London,North America,Offline,6872
19,Toronto,Europe,Online,4213
14,New York,Europe,Online,2630
12,London,North America,Offline,1498
14,London,Europe,Hybrid,8636
17,London,North America,Offline,6033
15,London,Europe,Hybrid,7932
18,London,Europe,Online,4944
4,London,North America,Online,7840
5,Toronto,North America,Hybrid,5142
18,Toronto,Europe,Hybrid,4138
1,Toronto,North America,Hybrid,6101
2,Toronto,Europe,Online,1737
8,Toronto,Europe,Offline,8458
20,Toronto,Europe,Hybrid,8606
16,London,Europe,Offline,2041
8,London,Europe,Hybrid,3633
9,Toronto,Europe,Hybrid,9213
18,London,North America,Offline,7598
11,London,North America,Hybrid,2737
20,New York,North America,Hybrid,3993
11,Toronto,Europe,Online,3298
9,New York,North America,Hybrid,6674
15,London,Europe,Offline,8667
15,New York,North America,Offline,1354
15,Toronto,Europe,Hybrid,1255
14,Toronto,Europe,Online,8100
1,New York,Europe,Offline,1225
15,New York,North America,Offline,7163
2,Toronto,North America,Hybrid,2656
10,Toronto,North America,Offline,9640
8,New York,Europe,Offline,7208
1,New York,Europe,Online,8541
11,New York,Europe,Online,6164
4,London,North America,Hybrid,3252
12,New York,North America,Online,6067
9,London,North America,Offline,7953
14,London,North America,Hybrid,5509
20,Toronto,North America,Hybrid,2744
12,London,North America,Offline,9375
16,Toronto,North America,Offline,9330
16,Toronto,Europe,Offline,5146
2,New York,Europe,Online,7332
7,Toronto,Europe,Hybrid,4733
1,Toronto,North America,Offline,3574
19,London,North America,Online,5143
16,Toronto,North America,Online,7459
20,London,Europe,Offline,3532
19,Toronto,Europe,Offline,6018
7,London,North America,Offline,5716
1,New York,North America,Hybrid,4418
9,New York,Europe,Hybrid,7380
12,New York,North America,Hybrid,3150
5,Toronto,Europe,Offline,8889
15,New York,North America,Hybrid,8216
1,New York,Europe,Online,9023
16,New York,Europe,Offline,8805
8,New York,Europe,Online,8803
7,Toronto,North America,Hybrid,6101
14,London,North America,Online,1963
19,Toronto,Europe,Online,5019
11,London,Europe,Offline,2883
17,London,North America,Offline,1049
1,New York,Europe,Hybrid,9949
11,New York,Europe,Hybrid,2588
20,Toronto,Europe,Online,8296
8,London,Europe,Hybrid,6307
10,London,North America,Hybrid,5694
18,London,Europe,Hybrid,9368
14,Toronto,North America,Offline,5746
2,New York,North America,Offline,4485
1,Toronto,Europe,Online,5796
12,Toronto,North America,Offline,3286
5,Toronto,Europe,Offline,4024
12,New York,North America,Hybrid,5996
7,Toronto,North America,Hybrid,4367
5,London,Europe,Offline,9783
1,Toronto,Europe,Offline,2627
16,Toronto,Europe,Online,7349
3,Toronto,Europe,Hybrid,9024
5,Toronto,Europe,Offline,2098
20,London,Europe,Online,7852
8,London,North America,Online,6145
1,Toronto,Europe,Hybrid,5236
13,Toronto,North America,Offline,6171
13,Toronto,Europe,Offline,7102
12,New York,North America,Hybrid,6603
12,New York,Europe,Hybrid,9802
9,New York,North America,Online,8063
14,London,Europe,Online,2010
3,Toronto,North America,Online,4178
9,London,North America,Offline,6794
12,New York,Europe,Online,6629
17,New York,Europe,Online,8423
14,London,Europe,Online,4331
18,New York,Europe,Hybrid,7341
20,Toronto,Europe,Offline,3754
4,Toronto,Europe,Online,8112
11,London,North America,Online,4078
9,Toronto,Europe,Online,5992
14,Toronto,North America,Hybrid,4863
13,New York,Europe,Online,9822
10,New York,Europe,Online,2004
1,London,North America,Hybrid,5042
1,Toronto,North America,Online,1394
8,New York,Europe,Offline,4614
15,Toronto,Europe,Online,6530
14,New York,Europe,Hybrid,5047
2,New York,North America,Offline,1964
16,London,Europe,Hybrid,3964
4,London,North America,Online,8235
10,New York,North America,Hybrid,2467
9,Toronto,North America,Offline,5115
9,New York,North America,Hybrid,1122
8,Toronto,North America,Offline,9333
7,London,Europe,Online,1647
14,London,Europe,Offline,6418
10,Toronto,North America,Online,5739
14,London,Europe,Online,6475
11,New York,Europe,Online,9187
2,London,North America,Hybrid,4586
3,New York,North America,Online,3095
15,London,North America,Online,8940
2,New York,Europe,Online,9931
12,London,North America,Offline,4116
10,London,Europe,Online,5264
18,New York,Europe,Offline,7600
13,Toronto,Europe,Hybrid,4636
12,London,North America,Hybrid,6357
19,New York,North America,Online,6364
9,Toronto,North America,Online,4947
20,London,Europe,Online,9959
20,Toronto,North America,Online,6901
9,New York,North America,Hybrid,4855
19,New York,North America,Hybrid,4333
3,Toronto,North America,Online,9211
7,New York,North America,Online,7471
2,New York,North America,Online,9999
8,New York,Europe,Offline,6246
7,New York,Europe,Offline,9676
10,London,Europe,Offline,8132
5,London,North America,Online,5169
19,London,North America,Online,4357
7,New York,Europe,Hybrid,2246
12,New York,North America,Online,2446
7,New York,Europe,Offline,1435
18,Toronto,North America,Hybrid,1115
8,New York,North America,Online,1668
1,Toronto,North America,Online,9550
17,Toronto,Europe,Online,9974
20,Toronto,North America,Hybrid,1113
17,New York,Europe,Offline,1127
18,New York,North America,Online,9964
1,Toronto,North America,Offline,9751
13,Toronto,North America,Online,8685
9,London,Europe,Offline,8137
20,New York,Europe,Hybrid,5878
11,London,Europe,Offline,7588
1,New York,Europe,Online,3511
5,London,North America,Hybrid,1068
11,New York,North America,Online,6788
16,New York,Europe,Online,4115
8,London,Europe,Hybrid,7941
8,London,North America,Offline,7437
5,Toronto,North America,Offline,4698
7,New York,Europe,Online,2911
7,Toronto,North America,Hybrid,7874
12,London,North America,Hybrid,6021
19,Toronto,Europe,Hybrid,6446
17,New York,Europe,Online,3644
10,New York,Europe,Online,5148
1,New York,Europe,Offline,2953
8,New York,Europe,Offline,3810
10,New York,Europe,Hybrid,7290
14,London,Europe,Online,1433
20,London,North America,Offline,6540
6,Toronto,North America,Online,4129
20,London,Europe,Hybrid,4716
20,London,Europe,Online,7093
2,London,North America,Offline,2388
8,London,Europe,Online,6799
16,London,Europe,Online,9024
16,London,North America,Offline,8267
20,Toronto,North America,Offline,1072
12,London,Europe,Hybrid,7276
16,Toronto,North America,Online,2426
10,New York,North America,Online,5545
11,New York,Europe,Hybrid,5000
11,Toronto,North America,Offline,5128
18,Toronto,Europe,Offline,1841
19,London,Europe,Offline,3655
17,Toronto,Europe,Online,8170
5,Toronto,Europe,Offline,6245
20,Toronto,Europe,Online,6116
13,New York,North America,Offline,7678
6,London,Europe,Offline,4089
13,New York,North America,Online,4791
2,London,North America,Hybrid,1260
8,Toronto,Europe,Hybrid,7769
12,Toronto,Europe,Offline,1953
4,New York,North America,Online,7255
5,New York,North America,Online,2347
15,New York,North America,Offline,5102
11,London,North America,Hybrid,5865
5,Toronto,Europe,Online,1893
2,New York,North America,Hybrid,6918
18,Toronto,North America,Hybrid,5917
10,Toronto,Europe,Offline,6266
5,London,Europe,Offline,9820
12,New York,North America,Hybrid,5935
11,New York,North America,Hybrid,1456
14,New York,North America,Online,7776
12,Toronto,Europe,Online,8992
17,Toronto,North America,Offline,1855
11,Toronto,Europe,Hybrid,7822
8,Toronto,Europe,Offline,1231
19,Toronto,Europe,Online,4069
3,London,North America,Online,3380
17,Toronto,Europe,Hybrid,4247
7,Toronto,North America,Online,6694
10,Toronto,North America,Online,8993
1,London,Europe,Hybrid,6667
7,Toronto,Europe,Offline,4376
10,New York,North America,Offline,1137
10,London,North America,Hybrid,8282
18,London,North America,Online,4978
18,Toronto,North America,Hybrid,2049
7,London,Europe,Offline,7306
8,New York,Europe,Offline,9444
20,Toronto,North America,Online,9037
9,London,Europe,Online,8343
2,Toronto,Europe,Hybrid,8451
10,London,North America,Hybrid,6825
19,Toronto,Europe,Offline,7777
12,New York,North America,Online,7336
19,Toronto,North America,Hybrid,5194
18,London,Europe,Offline,6569
15,London,North America,Online,4412
15,New York,Europe,Offline,2737
1,London,North America,Online,4661
14,Toronto,Europe,Offline,4601
8,Toronto,Europe,Offline,8913
16,Toronto,North America,Hybrid,7685
3,Toronto,Europe,Hybrid,1092
17,Toronto,North America,Online,3635
9,Toronto,North America,Hybrid,1535
11,London,Europe,Hybrid,1212
17,Toronto,Europe,Offline,8225
8,London,North America,Hybrid,5526
8,New York,North America,Online,1217
4,New York,North America,Online,6789
11,London,Europe,Hybrid,1595
2,London,Europe,Online,9578
16,London,North America,Hybrid,8555
14,New York,North America,Hybrid,4350
1,Toronto,North America,Offline,6061
17,Toronto,North America,Offline,8171
5,London,Europe,Offline,8173
1,Toronto,Europe,Offline,9681
11,Toronto,North America,Online,7633
15,Toronto,North America,Offline,8264
20,London,North America,Hybrid,2843
8,London,Europe,Online,6239
14,London,North America,Hybrid,9922
6,Toronto,Europe,Hybrid,8017
7,London,North America,Online,5925
11,Toronto,Europe,Hybrid,3186
5,Toronto,North America,Offline,2803
6,New York,Europe,Online,4426
19,New York,North America,Hybrid,3539
12,New York,Europe,Hybrid,2553
17,New York,North America,Offline,1058
14,Toronto,North America,Offline,5960
17,London,Europe,Hybrid,3281
14,London,Europe,Offline,5786
6,Toronto,Europe,Online,9530
7,New York,North America,Hybrid,5808
13,Toronto,North America,Hybrid,5652
8,London,North America,Online,2556
9,Toronto,Europe,Offline,2185
12,New York,North America,Hybrid,1030
2,New York,Europe,Online,5852
20,New York,Europe,Online,6116
5,New York,Europe,Offline,1917
1,Toronto,North America,Online,1250
1,Toronto,North America,Offline,8106
3,Toronto,Europe,Hybrid,6190
6,London,North America,Offline,3965
14,London,Europe,Online,6474
3,New York,Europe,Online,1887
5,New York,North America,Hybrid,5615
19,London,Europe,Online,6838
14,London,North America,Online,1766
1,Toronto,North America,Hybrid,3052
9,Toronto,North America,Hybrid,2756
9,Toronto,Europe,Hybrid,9259
20,Toronto,Europe,Offline,1080
5,New York,North America,Hybrid,1025
19,London,Europe,Online,6015
11,Toronto,Europe,Offline,3169
13,Toronto,North America,Offline,6162
9,New York,North America,Hybrid,4607
18,Toronto,North America,Online,8667
15,Toronto,Europe,Hybrid,9019
20,Toronto,Europe,Offline,6511
9,New York,Europe,Offline,4368
16,Toronto,Europe,Hybrid,5553
14,London,North America,Offline,6247
9,London,Europe,Offline,7874
19,New York,North America,Offline,9749
10,New York,Europe,Hybrid,6484
7,New York,Europe,Offline,7611
10,New York,North America,Online,5452
14,Toronto,North America,Offline,8967
7,London,Europe,Offline,8953
11,Toronto,Europe,Hybrid,7000
11,New York,North America,Offline,1903
4,Toronto,Europe,Online,1328
4,Toronto,Europe,Offline,8616
15,New York,Europe,Offline,4489
20,New York,Europe,Online,9384
2,New York,Europe,Offline,5039
16,New York,Europe,Offline,1887
13,London,North America,Offline,6749
5,New York,North America,Hybrid,8077
6,Toronto,North America,Hybrid,2866
14,New York,Europe,Hybrid,1197
8,Toronto,Europe,Hybrid,7305
15,New York,Europe,Hybrid,6986
9,Toronto,North America,Online,4128
14,New York,North America,Offline,4065
7,Toronto,Europe,Hybrid,6481
1,London,North America,Hybrid,9069
13,New York,Europe,Online,8070
17,New York,North America,Online,5419
20,London,Europe,Online,8330
1,London,North America,Offline,9437
7,Toronto,North America,Offline,1546
17,London,Europe,Hybrid,1623
14,New York,North America,Hybrid,2230
5,London,Europe,Hybrid,9580
6,Toronto,North America,Hybrid,3435
12,Toronto,North America,Offline,7401
12,New York,Europe,Online,9213
13,New York,Europe,Online,3132
6,Toronto,North America,Online,6964
17,New York,North America,Offline,1592
12,London,North America,Hybrid,3817
20,Toronto,North America,Offline,8136
8,Toronto,North America,Hybrid,4372
3,Toronto,Europe,Online,1438
10,Toronto,Europe,Online,6976
7,New York,North America,Hybrid,3026
9,Toronto,Europe,Hybrid,3224
17,Toronto,North America,Hybrid,8672
20,Toronto,North America,Online,5628
12,Toronto,Europe,Offline,3973
17,London,Europe,Online,2527
8,London,Europe,Hybrid,9752
19,London,North America,Offline,9240
8,New York,North America,Online,6197
15,London,North America,Hybrid,9466
10,London,Europe,Hybrid,3212
11,London,North America,Online,5600
17,London,Europe,Offline,5785
2,London,North America,Online,1494
11,New York,Europe,Offline,6297
1,London,North America,Online,5344
16,London,Europe,Hybrid,7456
15,New York,Europe,Online,6437
14,Toronto,Europe,Hybrid,8331
16,Toronto,North America,Online,2140
16,New York,North America,Hybrid,1488
14,London,Europe,Hybrid,5472
13,Toronto,North America,Hybrid,1826
15,London,Europe,Offline,4389
8,London,Europe,Offline,7324
20,New York,Europe,Hybrid,4875
2,London,Europe,Online,6519
4,New York,Europe,Hybrid,2265
3,New York,Europe,Online,8805
19,London,Europe,Offline,8549
19,London,Europe,Hybrid,2574
19,New York,North America,Hybrid,2718
6,New York,North America,Offline,9929
3,London,Europe,Online,7134
6,New York,North America,Hybrid,7039
5,New York,North America,Hybrid,4650
7,Toronto,Europe,Offline,8936
12,Toronto,North America,Offline,3472
11,Toronto,Europe,Offline,1418
18,London,Europe,Offline,9058
13,London,Europe,Offline,6414
14,New York,North America,Offline,3423
16,Toronto,North America,Hybrid,9171
1,Toronto,Europe,Online,7827
16,Toronto,North America,Offline,7187
8,Toronto,Europe,Offline,4358
20,London,Europe,Hybrid,6934
13,New York,Europe,Online,6245
6,New York,North America,Online,9316
16,London,North America,Online,4070
4,Toronto,North America,Offline,6277
10,Toronto,North America,Hybrid,8689
7,Toronto,North America,Hybrid,7036
4,London,Europe,Online,9607
14,New York,North America,Hybrid,8681
19,Toronto,Europe,Hybrid,6339
15,London,North America,Hybrid,7549
13,Toronto,North America,Offline,9467
12,Toronto,Europe,Online,2108
18,New York,Europe,Hybrid,1561
13,Toronto,Europe,Online,8166
2,Toronto,Europe,Offline,3976
16,London,Europe,Online,8369
4,Toronto,North America,Online,7981
9,London,North America,Offline,9452
2,Toronto,Europe,Offline,7084
15,Toronto,North America,Offline,1195
15,New York,North America,Offline,8936
4,New York,Europe,Online,7059
17,London,North America,Offline,2877
10,New York,Europe,Offline,6837
16,New York,Europe,Hybrid,1608
12,London,North America,Hybrid,4690
10,Toronto,Europe,Hybrid,2593
6,Toronto,Europe,Hybrid,7667
19,London,North America,Offline,9908
19,Toronto,North America,Hybrid,8168
18,New York,North America,Online,4765
13,Toronto,Europe,Offline,7698
4,New York,Europe,Offline,9201
12,New York,North America,Hybrid,9283
14,New York,Europe,Online,7269
4,Toronto,North America,Offline,5280
9,New York,North America,Online,8584
7,London,North America,Offline,5039
1,London,Europe,Offline,2983
7,Toronto,North America,Offline,6787
18,Toronto,North America,Hybrid,6899
5,Toronto,Europe,Online,7025
3,New York,Europe,Online,4367
5,Toronto,Europe,Online,8394
14,London,Europe,Hybrid,9334
9,London,North America,Online,4297
20,New York,Europe,Online,7624
13,New York,North America,Online,8924
4,London,Europe,Hybrid,2570
5,London,North America,Online,4638
18,New York,Europe,Offline,5031
17,Toronto,North America,Online,7226
16,London,North America,Online,6519
3,New York,Europe,Online,2267
17,New York,North America,Hybrid,8825
7,Toronto,North America,Offline,3686
15,New York,Europe,Online,1293
2,Toronto,North America,Hybrid,3904
6,Toronto,North America,Hybrid,2920
6,Toronto,Europe,Online,2837
3,London,Europe,Offline,6914
14,New York,Europe,Offline,9572
8,London,Europe,Offline,1633
4,London,North America,Online,6940
19,Toronto,Europe,Online,2892
1,Toronto,North America,Online,7278
8,New York,Europe,Online,5797
4,London,Europe,Offline,8620
20,London,North America,Online,6451
12,New York,Europe,Offline,4909
16,New York,North America,Offline,7786
15,Toronto,North America,Hybrid,5931
16,London,Europe,Hybrid,6699
8,New York,Europe,Online,6197
17,Toronto,Europe,Offline,7823
3,London,North America,Hybrid,7715
7,Toronto,North America,Online,2487
4,New York,North America,Offline,4493
11,Toronto,Europe,Offline,7912
2,London,Europe,Hybrid,3433
10,London,North America,Online,5152
5,New York,North America,Hybrid,7970
8,London,Europe,Online,6536
16,Toronto,Europe,Offline,6320
11,London,Europe,Online,2574
4,London,North America,Offline,9901
2,New York,North America,Online,5493
8,Toronto,North America,Offline,8680
8,New York,Europe,Offline,1799
20,Toronto,Europe,Offline,1292
16,London,North America,Hybrid,2104
20,London,North America,Offline,2260
16,London,North America,Hybrid,9728
4,Toronto,Europe,Hybrid,3286
16,New York,Europe,Online,4509
7,Toronto,North America,Offline,9102
4,London,Europe,Hybrid,3474
17,Toronto,North America,Hybrid,5710
19,Toronto,Europe,Hybrid,9968
16,New York,Europe,Hybrid,6705
5,New York,North America,Offline,2698
7,Toronto,North America,Online,5262
5,New York,North America,Online,1546
10,New York,North America,Online,8864
4,Toronto,North America,Online,7156
20,New York,North America,Offline,9903
9,London,Europe,Hybrid,4789
19,Toronto,Europe,Online,6016
12,Toronto,North America,Online,5322
2,New York,Europe,Offline,8884
14,Toronto,North America,Offline,4847
13,New York,North America,Online,2636
8,New York,North America,Offline,4367
3,Toronto,North America,Online,8956
17,New York,North America,Offline,3357
9,Toronto,North America,Online,6901
13,Toronto,North America,Online,1396
11,New York,North America,Hybrid,7789
9,Toronto,North America,Online,6154
1,London,North America,Online,2917
8,Toronto,North America,Offline,1545
12,Toronto,Europe,Online,1803
20,Toronto,Europe,Hybrid,4457
20,New York,Europe,Offline,7963
20,Toronto,North America,Online,9309
12,New York,North America,Offline,6405
9,New York,Europe,Hybrid,5497
6,London,North America,Online,8513
9,Toronto,Europe,Offline,7871
18,New York,North America,Hybrid,2102
6,London,Europe,Hybrid,6318
10,Toronto,Europe,Hybrid,5179
8,Toronto,Europe,Hybrid,8820
5,Toronto,North America,Hybrid,2632
14,Toronto,Europe,Online,2337
19,London,North America,Online,8345
4,New York,Europe,Hybrid,8144
9,Toronto,Europe,Offline,2818
1,London,North America,Offline,7037
13,London,North America,Offline,5232
7,New York,Europe,Hybrid,5448
6,Toronto,Europe,Online,9650
19,Toronto,North America,Hybrid,7985
10,Toronto,North America,Hybrid,5677
16,Toronto,Europe,Hybrid,9609
13,New York,Europe,Hybrid,6466
20,New York,Europe,Offline,8805
2,New York,North America,Online,4534
6,Toronto,North America,Offline,5610
6,London,Europe,Offline,5306
12,London,Europe,Online,2345
14,London,Europe,Hybrid,5158
10,New York,Europe,Offline,4970
6,Toronto,Europe,Online,2299
6,Toronto,Europe,Hybrid,3386
15,London,Europe,Hybrid,4941
16,Toronto,Europe,Offline,9820
20,Toronto,Europe,Online,5615
9,New York,North America,Offline,2675
6,Toronto,Europe,Offline,9668
7,Toronto,North America,Online,2301
3,New York,Europe,Online,1758
14,New York,Europe,Online,1111
20,Toronto,North America,Online,1093
9,New York,North America,Offline,2267
11,New York,Europe,Online,6593
2,New York,Europe,Hybrid,4971
20,New York,Europe,Offline,8941
11,Toronto,Europe,Online,5478
17,Toronto,North America,Hybrid,9061
10,London,North America,Offline,1909
6,Toronto,Europe,Hybrid,9985
5,London,Europe,Online,7625
8,Toronto,Europe,Online,7729
19,London,North America,Offline,3455
18,New York,Europe,Online,7978
2,Toronto,Europe,Online,8520
15,Toronto,North America,Hybrid,9796
15,Toronto,North America,Hybrid,8010
6,New York,North America,Offline,2922
6,London,Europe,Hybrid,8950
19,New York,North America,Hybrid,1736
6,Toronto,Europe,Online,1996
2,New York,Europe,Hybrid,3759
11,London,Europe,Hybrid,2730
13,Toronto,Europe,Hybrid,4159
20,New York,North America,Offline,5520
7,London,Europe,Online,9778
10,London,Europe,Online,4791
18,London,Europe,Online,7288
2,London,Europe,Hybrid,4974
9,Toronto,North America,Online,1071
10,Toronto,North America,Hybrid,9322
17,Toronto,North America,Offline,3683
12,New York,North America,Online,6398
12,New York,North America,Hybrid,2972
1,London,North America,Offline,5231
7,New York,North America,Offline,7671
20,New York,North America,Hybrid,3471
7,Toronto,North America,Offline,2326
11,London,North America,Hybrid,4634
12,London,North America,Online,6017
12,New York,Europe,Online,5809
2,New York,North America,Online,5607
11,New York,North America,Offline,1264
15,New York,Europe,Hybrid,3503
14,London,North America,Offline,4361
15,New York,North America,Hybrid,9880
13,New York,North America,Online,9306
13,New York,North America,Offline,7536
18,London,Europe,Offline,6284
10,New York,Europe,Hybrid,8255
1,London,Europe,Hybrid,5234
11,London,Europe,Hybrid,8501
1,Toronto,Europe,Hybrid,7799
17,Toronto,North America,Hybrid,4467
17,London,Europe,Online,5707
3,Toronto,North America,Online,8831
4,Toronto,North America,Offline,4703
17,Toronto,North America,Offline,9533
14,Toronto,North America,Online,8959
5,Toronto,Europe,Hybrid,7912
14,Toronto,Europe,Online,8101
15,London,North America,Hybrid,7670
9,Toronto,Europe,Online,7754
18,New York,Europe,Online,9038
12,New York,Europe,Online,1856
3,Toronto,North America,Hybrid,2369
10,London,North America,Online,1895
6,New York,Europe,Online,3138
13,Toronto,Europe,Hybrid,2736
7,London,Europe,Online,3405
8,Toronto,Europe,Hybrid,7781
16,Toronto,Europe,Online,2338
20,London,Europe,Offline,4068
6,New York,North America,Online,7543
10,London,Europe,Online,4733
10,London,North America,Offline,8740
17,New York,Europe,Online,1166
15,London,Europe,Offline,3846
5,London,North America,Offline,6824
3,New York,Europe,Hybrid,6959
13,Toronto,North America,Hybrid,3414
14,London,North America,Online,4921
9,Toronto,North America,Hybrid,8742
10,London,North America,Online,9370
2,Toronto,North America,Offline,1463
7,New York,Europe,Offline,3937
17,New York,Europe,Hybrid,9045
11,New York,North America,Hybrid,8121
19,London,North America,Hybrid,6936
4,Toronto,Europe,Online,8891
7,New York,North America,Hybrid,8306
20,Toronto,North America,Offline,7217
17,Toronto,Europe,Hybrid,6845
2,London,Europe,Online,2565
15,London,North America,Hybrid,9158
12,New York,Europe,Online,9831
10,London,Europe,Offline,5385
18,Toronto,North America,Hybrid,3311
14,London,Europe,Online,8285
1,New York,North America,Hybrid,9704
12,Toronto,Europe,Online,7687
9,New York,Europe,Online,2329
15,Toronto,Europe,Hybrid,7468
11,New York,Europe,Hybrid,6315
6,New York,Europe,Hybrid,8950
1,Toronto,North America,Offline,3701
2,London,Europe,Online,6760
8,Toronto,Europe,Online,6433
7,New York,Europe,Offline,8260
5,London,North America,Online,9406
15,Toronto,Europe,Hybrid,7417
15,New York,Europe,Offline,8997
3,New York,Europe,Offline,8308
20,London,North America,Hybrid,4931
12,London,Europe,Hybrid,4863
3,London,North America,Offline,1383
9,New York,Europe,Hybrid,9951
19,New York,North America,Hybrid,3630
10,Toronto,North America,Offline,7990
14,Toronto,North America,Hybrid,1488
19,London,Europe,Hybrid,8932
17,Toronto,North America,Offline,6694
4,London,Europe,Hybrid,6672
8,New York,Europe,Hybrid,3193
6,Toronto,North America,Online,6904
17,London,North America,Online,2977
20,London,Europe,Offline,5070
11,New York,Europe,Online,4610
16,London,Europe,Offline,8162
9,London,Europe,Offline,9572
6,London,Europe,Online,6985
6,London,Europe,Hybrid,8586
5,Toronto,North America,Online,2354
15,London,North America,Online,5927
3,New York,Europe,Hybrid,9800
18,London,North America,Online,3458
16,Toronto,Europe,Offline,6442
7,Toronto,Europe,Offline,5404
13,New York,Europe,Hybrid,4316
3,Toronto,North America,Hybrid,9459
4,New York,North America,Offline,4123
2,London,Europe,Hybrid,5916
3,New York,Europe,Online,5625
17,London,Europe,Hybrid,9283
14,London,Europe,Offline,7826
10,London,North America,Online,8683
18,New York,North America,Hybrid,8741
12,London,Europe,Offline,7351
17,New York,Europe,Online,6053
20,New York,North America,Offline,4582
18,London,North America,Online,6638
8,Toronto,North America,Online,4194
18,New York,Europe,Online,2224
5,Toronto,North America,Online,5625
12,New York,North America,Online,6937
10,London,Europe,Offline,2958
5,New York,Europe,Offline,4326
14,Toronto,Europe,Online,4874
20,New York,Europe,Hybrid,1318
16,Toronto,North America,Online,6080
19,Toronto,Europe,Offline,9370
20,New York,North America,Online,3771
16,Toronto,North America,Offline,6628
13,London,North America,Hybrid,3381
18,London,Europe,Online,1166
11,New York,Europe,Offline,7170
15,Toronto,Europe,Online,2055
20,New York,Europe,Hybrid,6735
19,Toronto,North America,Offline,2521
4,Toronto,Europe,Hybrid,5868
2,Toronto,North America,Online,3841
15,Toronto,North America,Online,9945
8,Toronto,North America,Offline,10000
13,London,North America,Online,9899
10,Toronto,Europe,Hybrid,7697
18,Toronto,Europe,Online,2273
19,New York,Europe,Online,1135
5,Toronto,Europe,Online,1183
19,London,North America,Offline,4042
8,New York,North America,Online,4719
5,London,North America,Hybrid,3015
12,Toronto,Europe,Offline,6707
14,Toronto,North America,Hybrid,6000
11,London,Europe,Hybrid,3678
9,New York,Europe,Online,4123
4,Toronto,North America,Hybrid,4826
18,New York,Europe,Online,6803
14,London,North America,Offline,5101
9,New York,Europe,Online,4087
4,London,Europe,Offline,7254
10,New York,Europe,Offline,6717
13,Toronto,North America,Offline,1308
12,Toronto,North America,Offline,7119
10,Toronto,Europe,Hybrid,4024
15,New York,Europe,Online,2281
19,London,North America,Hybrid,1113
3,Toronto,Europe,Offline,7757
16,London,North America,Hybrid,3643
19,New York,Europe,Hybrid,9255
2,London,North America,Online,9251
16,Toronto,North America,Offline,3619
3,Toronto,Europe,Hybrid,2221
5,New York,Europe,Hybrid,9468
17,London,North America,Online,3856
6,New York,North America,Hybrid,7370
9,London,North America,Online,1014
10,London,Europe,Offline,9254
5,Toronto,Europe,Offline,1415
19,London,North America,Offline,6893
8,London,North America,Offline,7087
16,London,Europe,Hybrid,3262
10,London,North America,Online,7182
16,London,North America,Online,2974
8,Toronto,Europe,Online,3651
3,London,North America,Offline,9993
19,Toronto,North America,Offline,9231
16,Toronto,Europe,Online,6881
