product_id,product_category,brand,product_price,cost_price,profit_margin
1512,Electric Accessories,NextTech,271.44,156.55,114.89
1513,AI Gadgets,VoltPro,196.08,134.67,61.41
1514,Smart Wearables,VoltPro,120.29,79.08,41.21
1515,AI Gadgets,VoltPro,318.71,183.03,135.68
1516,Smart Wearables,NextTech,436.21,250.9,185.31
1517,AI Gadgets,NextTech,289.31,165.03,124.28
1518,Electric Accessories,FutureX,398.6,302.02,96.58
1519,Smart Wearables,NextTech,141.42,76.78,64.64
1520,Smart Wearables,VoltPro,329.15,234.19,94.96
1521,AI Gadgets,FutureX,96.42,52.88,43.54
1522,AI Gadgets,FutureX,101.95,73.75,28.2
1523,AI Gadgets,NextTech,227.99,137.1,90.89
1524,AI Gadgets,VoltPro,455.96,274.35,181.61
1525,AI Gadgets,NextTech,128.33,98.53,29.8
1526,Electric Accessories,VoltPro,361.68,205.95,155.73
1527,Smart Wearables,NextTech,236.44,153.84,82.6
1528,Smart Wearables,NextTech,467.7,360.3,107.4
1529,AI Gadgets,FutureX,405.39,231.47,173.92
1530,AI Gadgets,NextTech,133.03,80.35,52.68
1531,AI Gadgets,VoltPro,81.39,45.63,35.76
1532,Electric Accessories,FutureX,59.96,33.92,26.04
1533,Electric Accessories,NextTech,70.37,39.45,30.92
1534,Electric Accessories,NextTech,497.64,368.73,128.91
1535,Smart Wearables,NextTech,463.95,291.39,172.56
1536,Smart Wearables,FutureX,148.4,104.0,44.4
1537,AI Gadgets,VoltPro,385.14,276.66,108.48
1538,AI Gadgets,FutureX,355.21,271.86,83.35
1539,Electric Accessories,FutureX,78.02,57.19,20.83
1540,AI Gadgets,NextTech,189.64,97.66,91.98
1541,AI Gadgets,VoltPro,432.37,301.39,130.98
1542,Electric Accessories,FutureX,135.61,86.47,49.14
1543,Electric Accessories,FutureX,413.21,263.17,150.04
1544,Electric Accessories,FutureX,246.37,153.89,92.48
1545,Smart Wearables,VoltPro,338.93,237.11,101.82
1546,Electric Accessories,FutureX,402.35,282.17,120.18
1547,Electric Accessories,VoltPro,312.18,213.69,98.49
1548,AI Gadgets,FutureX,197.31,147.62,49.69
1549,Electric Accessories,VoltPro,351.42,218.67,132.75
1550,Smart Wearables,NextTech,81.63,64.04,17.59
1551,AI Gadgets,VoltPro,289.53,152.26,137.27
1552,Electric Accessories,VoltPro,457.21,316.38,140.83
1553,Smart Wearables,NextTech,460.2,275.1,185.1
1554,AI Gadgets,FutureX,251.22,194.71,56.51
1555,Electric Accessories,NextTech,493.21,336.58,156.63
1556,Smart Wearables,FutureX,350.55,224.84,125.71
1557,Smart Wearables,FutureX,83.86,56.99,26.87
1558,AI Gadgets,NextTech,163.54,130.02,33.52
1559,AI Gadgets,FutureX,352.91,205.27,147.64
1560,Smart Wearables,NextTech,330.21,187.97,142.24
1561,Smart Wearables,VoltPro,421.02,221.44,199.58
1562,Electric Accessories,NextTech,237.67,134.78,102.89
1563,Smart Wearables,NextTech,250.16,199.29,50.87
1564,Electric Accessories,NextTech,324.16,221.35,102.81
1565,AI Gadgets,FutureX,91.01,49.52,41.49
1566,Smart Wearables,FutureX,379.65,194.3,185.35
1567,Smart Wearables,NextTech,322.86,180.86,142.0
1568,Electric Accessories,FutureX,434.28,325.3,108.98
1569,Electric Accessories,FutureX,79.03,51.04,27.99
1570,Electric Accessories,NextTech,436.15,239.25,196.9
1571,AI Gadgets,FutureX,289.41,169.77,119.64
1572,Smart Wearables,VoltPro,78.2,61.73,16.47
1573,Smart Wearables,VoltPro,479.02,275.13,203.89
1574,Electric Accessories,NextTech,202.84,123.45,79.39
1575,Electric Accessories,VoltPro,490.95,265.99,224.96
1576,Electric Accessories,NextTech,356.7,187.51,169.19
1577,AI Gadgets,VoltPro,57.44,31.24,26.2
1578,AI Gadgets,NextTech,418.1,220.79,197.31
1579,Electric Accessories,VoltPro,276.49,201.09,75.4
1580,Electric Accessories,VoltPro,78.53,46.3,32.23
1581,Smart Wearables,FutureX,487.53,271.58,215.95
1582,Smart Wearables,VoltPro,106.21,66.0,40.21
1583,Smart Wearables,VoltPro,124.5,74.01,50.49
1584,AI Gadgets,FutureX,390.59,310.29,80.3
1585,AI Gadgets,NextTech,99.21,61.66,37.55
1586,Electric Accessories,NextTech,477.98,311.41,166.57
1587,AI Gadgets,NextTech,339.82,270.08,69.74
1588,Electric Accessories,NextTech,429.18,290.14,139.04
1589,AI Gadgets,NextTech,96.45,66.06,30.39
1590,AI Gadgets,VoltPro,407.74,206.25,201.49
1591,Smart Wearables,NextTech,99.48,76.97,22.51
1592,Smart Wearables,VoltPro,142.26,71.2,71.06
1593,Electric Accessories,VoltPro,439.44,287.13,152.31
1594,Smart Wearables,VoltPro,67.14,51.24,15.9
1595,AI Gadgets,FutureX,235.09,165.75,69.34
1596,Electric Accessories,NextTech,90.31,69.01,21.3
1597,AI Gadgets,NextTech,186.82,146.08,40.74
1598,AI Gadgets,NextTech,56.74,29.57,27.17
1599,Smart Wearables,NextTech,296.45,211.48,84.97
1600,Electric Accessories,FutureX,360.35,257.98,102.37
1601,AI Gadgets,VoltPro,185.76,130.05,55.71
1602,Electric Accessories,VoltPro,496.88,363.3,133.58
1603,Electric Accessories,FutureX,346.91,200.42,146.49
1604,Smart Wearables,NextTech,267.29,183.91,83.38
1605,Smart Wearables,FutureX,370.01,231.4,138.61
1606,Smart Wearables,VoltPro,393.22,200.54,192.68
1607,Smart Wearables,VoltPro,81.7,62.95,18.75
1608,AI Gadgets,NextTech,203.47,145.27,58.2
1609,AI Gadgets,FutureX,147.82,74.57,73.25
1610,Smart Wearables,NextTech,223.91,162.55,61.36
1611,Electric Accessories,VoltPro,488.47,277.77,210.7
1612,AI Gadgets,FutureX,399.0,275.02,123.98
1613,Smart Wearables,FutureX,497.33,378.47,118.86
1614,AI Gadgets,FutureX,76.32,47.74,28.58
1615,AI Gadgets,FutureX,56.0,44.78,11.22
1616,Smart Wearables,FutureX,202.35,149.34,53.01
1617,AI Gadgets,FutureX,123.95,62.74,61.21
1618,AI Gadgets,FutureX,242.26,180.1,62.16
1619,AI Gadgets,NextTech,196.1,124.95,71.15
1620,Electric Accessories,NextTech,448.53,318.72,129.81
1621,Smart Wearables,VoltPro,189.74,115.39,74.35
1622,Electric Accessories,NextTech,259.68,143.12,116.56
1623,Electric Accessories,FutureX,99.9,70.41,29.49
1624,Smart Wearables,FutureX,346.65,205.79,140.86
1625,AI Gadgets,FutureX,425.86,262.81,163.05
1626,Electric Accessories,VoltPro,495.95,273.66,222.29
1627,Electric Accessories,NextTech,370.64,293.49,77.15
1628,AI Gadgets,FutureX,54.44,27.39,27.05
1629,Electric Accessories,FutureX,201.3,136.03,65.27
1630,Smart Wearables,FutureX,104.11,55.95,48.16
1631,AI Gadgets,NextTech,142.42,92.55,49.87
1632,Electric Accessories,VoltPro,134.79,77.43,57.36
1633,Electric Accessories,NextTech,313.59,185.25,128.34
1634,AI Gadgets,NextTech,143.08,113.24,29.84
1635,Smart Wearables,FutureX,171.18,106.99,64.19
1636,Electric Accessories,FutureX,373.02,218.03,154.99
1637,Electric Accessories,FutureX,336.94,199.5,137.44
1638,Smart Wearables,FutureX,455.4,272.13,183.27
1639,Smart Wearables,FutureX,241.05,125.74,115.31
1640,Smart Wearables,FutureX,170.4,113.04,57.36
1641,Electric Accessories,VoltPro,215.36,140.45,74.91
1642,Smart Wearables,FutureX,346.78,253.1,93.68
1643,AI Gadgets,NextTech,211.91,129.32,82.59
1644,Smart Wearables,NextTech,99.54,69.77,29.77
1645,Smart Wearables,NextTech,139.37,104.75,34.62
1646,AI Gadgets,NextTech,267.01,149.42,117.59
1647,Smart Wearables,VoltPro,143.6,99.51,44.09
1648,Electric Accessories,FutureX,376.79,243.65,133.14
1649,AI Gadgets,NextTech,424.02,309.97,114.05
1650,Smart Wearables,FutureX,92.03,55.38,36.65
1651,AI Gadgets,NextTech,243.5,163.61,79.89
1652,AI Gadgets,VoltPro,345.31,202.02,143.29
1653,Smart Wearables,NextTech,385.44,237.86,147.58
1654,AI Gadgets,FutureX,92.99,51.91,41.08
1655,Smart Wearables,FutureX,241.12,162.8,78.32
1656,AI Gadgets,NextTech,351.79,244.17,107.62
1657,Electric Accessories,FutureX,298.26,174.23,124.03
1658,Smart Wearables,NextTech,86.63,55.43,31.2
1659,Smart Wearables,VoltPro,102.05,73.4,28.65
1660,AI Gadgets,FutureX,491.94,380.57,111.37
1661,AI Gadgets,FutureX,173.18,110.81,62.37
1662,AI Gadgets,VoltPro,340.11,262.87,77.24
1663,AI Gadgets,FutureX,261.35,184.84,76.51
1664,Smart Wearables,FutureX,301.78,218.89,82.89
1665,Electric Accessories,NextTech,209.86,142.46,67.4
1666,Smart Wearables,VoltPro,285.38,158.31,127.07
1667,AI Gadgets,FutureX,180.83,134.2,46.63
1668,Electric Accessories,VoltPro,259.4,198.71,60.69
1669,Electric Accessories,VoltPro,323.56,216.99,106.57
1670,Smart Wearables,FutureX,167.23,104.5,62.73
1671,Smart Wearables,FutureX,269.86,168.68,101.18
1672,AI Gadgets,NextTech,442.36,333.59,108.77
1673,Electric Accessories,NextTech,284.49,226.78,57.71
1674,AI Gadgets,VoltPro,241.15,192.36,48.79
1675,AI Gadgets,VoltPro,131.23,103.08,28.15
1676,Smart Wearables,NextTech,250.59,177.58,73.01
1677,Electric Accessories,NextTech,70.96,46.35,24.61
1678,Smart Wearables,FutureX,267.4,156.24,111.16
1679,Smart Wearables,VoltPro,226.17,136.56,89.61
1680,Smart Wearables,NextTech,317.12,185.08,132.04
1681,Electric Accessories,NextTech,254.57,187.33,67.24
1682,AI Gadgets,VoltPro,239.25,161.94,77.31
1683,Electric Accessories,FutureX,174.29,99.78,74.51
1684,Electric Accessories,FutureX,275.03,216.83,58.2
1685,Smart Wearables,NextTech,284.34,224.21,60.13
1686,AI Gadgets,NextTech,493.61,386.39,107.22
1687,Smart Wearables,NextTech,397.06,294.16,102.9
1688,Smart Wearables,NextTech,256.97,157.66,99.31
1689,Smart Wearables,NextTech,310.61,242.92,67.69
1690,Smart Wearables,NextTech,197.96,147.63,50.33
1691,AI Gadgets,NextTech,373.48,221.82,151.66
1692,AI Gadgets,NextTech,492.65,274.42,218.23
1693,Smart Wearables,VoltPro,400.14,292.26,107.88
1694,Smart Wearables,NextTech,234.53,125.99,108.54
1695,Smart Wearables,FutureX,254.93,175.65,79.28
1696,AI Gadgets,NextTech,471.03,267.66,203.37
1697,Smart Wearables,NextTech,71.37,54.22,17.15
1698,AI Gadgets,VoltPro,130.05,68.12,61.93
1699,AI Gadgets,NextTech,106.69,80.1,26.59
1700,Electric Accessories,VoltPro,76.38,55.14,21.24
1701,Smart Wearables,VoltPro,235.86,134.24,101.62
1702,Smart Wearables,NextTech,174.45,135.5,38.95
1703,Electric Accessories,FutureX,98.31,50.57,47.74
1704,Electric Accessories,VoltPro,445.38,311.21,134.17
1705,Electric Accessories,FutureX,253.41,150.42,102.99
1706,Electric Accessories,NextTech,196.38,139.5,56.88
1707,Smart Wearables,VoltPro,227.37,144.96,82.41
1708,Smart Wearables,VoltPro,491.04,274.29,216.75
1709,Electric Accessories,FutureX,460.01,299.2,160.81
1710,Smart Wearables,NextTech,463.08,255.38,207.7
1711,AI Gadgets,FutureX,319.92,210.37,109.55
1712,Smart Wearables,FutureX,270.19,205.5,64.69
1713,Smart Wearables,NextTech,422.97,327.22,95.75
1714,AI Gadgets,FutureX,71.04,46.99,24.05
1715,Electric Accessories,NextTech,309.28,196.08,113.2
1716,Smart Wearables,NextTech,474.86,331.28,143.58
1717,Electric Accessories,FutureX,304.74,216.6,88.14
1718,Electric Accessories,NextTech,433.44,317.02,116.42
1719,AI Gadgets,NextTech,59.87,43.74,16.13
1720,AI Gadgets,NextTech,310.18,160.81,149.37
1721,Smart Wearables,FutureX,389.84,271.56,118.28
1722,AI Gadgets,NextTech,212.38,145.73,66.65
1723,Smart Wearables,NextTech,182.75,132.88,49.87
1724,Electric Accessories,NextTech,317.04,238.75,78.29
1725,Electric Accessories,FutureX,374.32,292.54,81.78
1726,Smart Wearables,VoltPro,333.61,210.5,123.11
1727,Electric Accessories,VoltPro,155.95,124.02,31.93
1728,Smart Wearables,FutureX,248.22,144.54,103.68
1729,Electric Accessories,NextTech,67.82,52.32,15.5
1730,Smart Wearables,FutureX,87.06,50.26,36.8
1731,Electric Accessories,VoltPro,62.66,33.1,29.56
1732,Electric Accessories,FutureX,229.67,166.23,63.44
1733,Electric Accessories,NextTech,319.84,208.69,111.15
1734,AI Gadgets,VoltPro,492.94,322.57,170.37
1735,Smart Wearables,NextTech,273.57,140.56,133.01
1736,Smart Wearables,NextTech,138.68,75.99,62.69
1737,Electric Accessories,FutureX,464.73,242.92,221.81
1738,Electric Accessories,FutureX,306.46,156.79,149.67
1739,AI Gadgets,FutureX,57.14,42.06,15.08
1740,Smart Wearables,VoltPro,486.17,356.49,129.68
1741,Smart Wearables,NextTech,408.97,325.56,83.41
1742,Smart Wearables,NextTech,278.12,162.22,115.9
1743,Electric Accessories,FutureX,256.54,147.06,109.48
1744,Electric Accessories,FutureX,236.33,141.19,95.14
1745,Electric Accessories,VoltPro,308.63,211.6,97.03
1746,Smart Wearables,NextTech,64.44,41.3,23.14
1747,Electric Accessories,FutureX,382.74,281.05,101.69
1748,AI Gadgets,FutureX,262.14,136.45,125.69
1749,AI Gadgets,VoltPro,333.07,211.55,121.52
1750,AI Gadgets,VoltPro,335.33,189.96,145.37
1751,Smart Wearables,FutureX,498.58,365.81,132.77
1752,Electric Accessories,VoltPro,104.1,69.13,34.97
1753,AI Gadgets,NextTech,186.33,105.51,80.82
1754,Smart Wearables,FutureX,245.5,135.22,110.28
1755,Electric Accessories,NextTech,369.13,212.11,157.02
1756,Electric Accessories,FutureX,223.92,147.95,75.97
1757,Electric Accessories,VoltPro,182.6,96.24,86.36
1758,Electric Accessories,NextTech,174.3,124.25,50.05
1759,AI Gadgets,FutureX,85.33,51.5,33.83
1760,Smart Wearables,NextTech,380.76,201.19,179.57
1761,AI Gadgets,NextTech,434.62,244.15,190.47
1762,Smart Wearables,VoltPro,307.54,219.13,88.41
1763,AI Gadgets,FutureX,183.37,125.99,57.38
1764,AI Gadgets,FutureX,211.29,163.04,48.25
1765,Smart Wearables,FutureX,104.9,83.37,21.53
1766,Smart Wearables,NextTech,187.09,119.05,68.04
1767,Electric Accessories,FutureX,259.02,199.55,59.47
1768,AI Gadgets,VoltPro,440.84,233.12,207.72
1769,AI Gadgets,NextTech,341.91,243.85,98.06
1770,Electric Accessories,VoltPro,163.7,88.43,75.27
1771,Electric Accessories,FutureX,103.73,72.19,31.54
1772,AI Gadgets,VoltPro,266.39,160.39,106.0
1773,Electric Accessories,FutureX,332.02,242.93,89.09
1774,Electric Accessories,NextTech,242.29,192.42,49.87
1775,AI Gadgets,NextTech,229.57,130.28,99.29
1776,AI Gadgets,FutureX,418.79,233.7,185.09
1777,Smart Wearables,FutureX,342.36,214.54,127.82
1778,Smart Wearables,VoltPro,216.53,160.48,56.05
1779,Smart Wearables,FutureX,457.25,253.15,204.1
1780,Smart Wearables,VoltPro,267.99,144.68,123.31
1781,AI Gadgets,FutureX,303.53,224.39,79.14
1782,Electric Accessories,NextTech,348.01,251.42,96.59
1783,Smart Wearables,NextTech,175.42,92.63,82.79
1784,Smart Wearables,FutureX,144.75,104.46,40.29
1785,AI Gadgets,NextTech,108.31,60.35,47.96
1786,AI Gadgets,NextTech,283.35,179.07,104.28
1787,Smart Wearables,FutureX,119.58,69.42,50.16
1788,Smart Wearables,NextTech,293.04,153.61,139.43
1789,Electric Accessories,FutureX,485.0,346.17,138.83
1790,Electric Accessories,VoltPro,253.61,165.67,87.94
1791,Electric Accessories,FutureX,384.76,200.16,184.6
1792,Smart Wearables,NextTech,451.57,232.76,218.81
1793,Smart Wearables,NextTech,417.94,268.57,149.37
1794,Electric Accessories,NextTech,377.98,226.24,151.74
1795,Smart Wearables,NextTech,289.9,204.06,85.84
1796,AI Gadgets,FutureX,439.78,259.99,179.79
1797,Electric Accessories,NextTech,419.02,325.53,93.49
1798,Smart Wearables,FutureX,392.87,286.13,106.74
1799,AI Gadgets,VoltPro,313.66,179.41,134.25
1800,Smart Wearables,VoltPro,467.52,354.16,113.36
1801,AI Gadgets,FutureX,352.52,214.62,137.9
1802,AI Gadgets,NextTech,398.79,224.89,173.9
1803,AI Gadgets,VoltPro,196.65,122.57,74.08
1804,AI Gadgets,VoltPro,93.18,74.37,18.81
1805,AI Gadgets,FutureX,161.14,119.3,41.84
1806,Electric Accessories,NextTech,331.26,236.9,94.36
1807,AI Gadgets,VoltPro,421.06,306.44,114.62
1808,Electric Accessories,FutureX,318.6,161.2,157.4
1809,Electric Accessories,VoltPro,351.55,255.91,95.64
1810,AI Gadgets,FutureX,389.02,307.97,81.05
1811,Smart Wearables,VoltPro,154.81,101.34,53.47
1812,Smart Wearables,FutureX,263.8,136.44,127.36
1813,AI Gadgets,VoltPro,302.09,163.57,138.52
1814,Smart Wearables,NextTech,370.47,288.95,81.52
1815,AI Gadgets,FutureX,197.04,132.02,65.02
1816,Smart Wearables,NextTech,233.42,174.24,59.18
1817,Smart Wearables,NextTech,363.09,216.9,146.19
1818,Smart Wearables,VoltPro,385.22,302.23,82.99
1819,Electric Accessories,VoltPro,308.92,222.6,86.32
1820,AI Gadgets,NextTech,124.15,78.07,46.08
1821,Smart Wearables,FutureX,187.6,127.27,60.33
1822,AI Gadgets,VoltPro,204.28,120.54,83.74
1823,Smart Wearables,NextTech,193.57,118.51,75.06
1824,Smart Wearables,NextTech,428.05,320.43,107.62
1825,Electric Accessories,FutureX,133.01,87.36,45.65
1826,Electric Accessories,VoltPro,433.34,319.7,113.64
1827,Smart Wearables,FutureX,441.08,242.02,199.06
1828,Electric Accessories,NextTech,494.63,349.87,144.76
1829,AI Gadgets,VoltPro,275.64,151.15,124.49
1830,AI Gadgets,VoltPro,284.14,171.7,112.44
1831,AI Gadgets,VoltPro,365.49,235.53,129.96
1832,AI Gadgets,FutureX,458.38,351.0,107.38
1833,AI Gadgets,FutureX,246.98,193.89,53.09
1834,AI Gadgets,NextTech,173.85,129.71,44.14
1835,Smart Wearables,VoltPro,67.98,46.42,21.56
1836,Smart Wearables,VoltPro,392.19,273.17,119.02
1837,Electric Accessories,VoltPro,418.27,211.27,207.0
1838,Electric Accessories,FutureX,290.47,228.36,62.11
1839,AI Gadgets,VoltPro,480.42,341.86,138.56
1840,AI Gadgets,FutureX,122.24,72.53,49.71
1841,Electric Accessories,FutureX,379.49,199.76,179.73
1842,Smart Wearables,VoltPro,386.93,212.5,174.43
1843,Electric Accessories,VoltPro,50.09,38.43,11.66
1844,Electric Accessories,FutureX,323.5,198.09,125.41
1845,Smart Wearables,NextTech,166.11,100.53,65.58
1846,Electric Accessories,FutureX,292.89,233.37,59.52
1847,Smart Wearables,VoltPro,90.75,70.68,20.07
1848,Electric Accessories,FutureX,410.43,248.8,161.63
1849,Smart Wearables,FutureX,376.56,238.13,138.43
1850,Electric Accessories,FutureX,220.01,175.62,44.39
1851,AI Gadgets,VoltPro,349.43,230.41,119.02
1852,Electric Accessories,FutureX,364.73,250.33,114.4
1853,Smart Wearables,FutureX,191.71,145.89,45.82
1854,AI Gadgets,NextTech,193.89,152.3,41.59
1855,Smart Wearables,NextTech,139.52,108.6,30.92
1856,AI Gadgets,FutureX,243.43,166.28,77.15
1857,Smart Wearables,FutureX,244.95,177.58,67.37
1858,AI Gadgets,NextTech,393.15,232.01,161.14
1859,Electric Accessories,VoltPro,411.03,325.45,85.58
1860,Smart Wearables,NextTech,365.54,291.32,74.22
1861,Electric Accessories,FutureX,69.98,41.49,28.49
1862,AI Gadgets,FutureX,396.65,250.7,145.95
1863,Electric Accessories,VoltPro,133.93,106.28,27.65
1864,AI Gadgets,FutureX,138.29,97.95,40.34
1865,Smart Wearables,FutureX,97.26,61.19,36.07
1866,Smart Wearables,FutureX,96.69,56.22,40.47
1867,AI Gadgets,FutureX,313.73,229.63,84.1
1868,Electric Accessories,VoltPro,474.4,275.14,199.26
1869,Electric Accessories,NextTech,244.42,127.75,116.67
1870,Smart Wearables,FutureX,214.05,157.96,56.09
1871,Smart Wearables,NextTech,227.8,114.56,113.24
1872,Smart Wearables,VoltPro,251.04,180.88,70.16
1873,Smart Wearables,VoltPro,497.95,390.22,107.73
1874,Electric Accessories,FutureX,413.88,250.81,163.07
1875,Smart Wearables,FutureX,415.95,283.38,132.57
1876,AI Gadgets,VoltPro,415.42,322.73,92.69
1877,AI Gadgets,FutureX,162.44,102.48,59.96
1878,AI Gadgets,NextTech,236.67,166.98,69.69
1879,AI Gadgets,VoltPro,313.86,239.2,74.66
1880,AI Gadgets,NextTech,323.37,180.1,143.27
1881,Electric Accessories,VoltPro,370.72,277.03,93.69
1882,AI Gadgets,NextTech,202.61,103.36,99.25
1883,AI Gadgets,NextTech,435.54,285.0,150.54
1884,AI Gadgets,NextTech,191.53,112.95,78.58
1885,Electric Accessories,NextTech,173.88,117.97,55.91
1886,AI Gadgets,NextTech,379.04,220.3,158.74
1887,Smart Wearables,VoltPro,363.84,222.05,141.79
1888,Electric Accessories,FutureX,480.66,355.26,125.4
1889,Smart Wearables,VoltPro,350.46,243.36,107.1
1890,Electric Accessories,VoltPro,405.8,265.36,140.44
1891,Electric Accessories,FutureX,485.97,384.74,101.23
1892,Electric Accessories,NextTech,101.24,66.21,35.03
1893,AI Gadgets,VoltPro,258.47,152.52,105.95
1894,AI Gadgets,NextTech,204.87,119.68,85.19
1895,AI Gadgets,NextTech,117.83,60.49,57.34
1896,AI Gadgets,NextTech,419.63,268.45,151.18
1897,AI Gadgets,NextTech,351.43,266.79,84.64
1898,Electric Accessories,FutureX,259.97,173.58,86.39
1899,AI Gadgets,VoltPro,347.36,206.94,140.42
1900,Smart Wearables,VoltPro,170.1,96.75,73.35
1901,AI Gadgets,VoltPro,176.57,136.7,39.87
1902,AI Gadgets,FutureX,110.86,65.08,45.78
1903,Electric Accessories,VoltPro,75.98,46.46,29.52
1904,AI Gadgets,VoltPro,485.79,329.19,156.6
1905,Smart Wearables,FutureX,323.34,163.59,159.75
1906,Electric Accessories,VoltPro,445.69,321.83,123.86
1907,Electric Accessories,FutureX,95.63,67.92,27.71
1908,Electric Accessories,NextTech,298.39,164.58,133.81
1909,AI Gadgets,NextTech,270.92,166.4,104.52
1910,Smart Wearables,FutureX,107.7,59.4,48.3
1911,Electric Accessories,VoltPro,308.53,180.83,127.7
1912,Smart Wearables,VoltPro,100.19,63.08,37.11
1913,Smart Wearables,VoltPro,73.18,41.45,31.73
1914,Smart Wearables,VoltPro,471.74,249.64,222.1
1915,Electric Accessories,VoltPro,364.23,251.02,113.21
1916,AI Gadgets,VoltPro,118.0,92.29,25.71
1917,Electric Accessories,VoltPro,98.98,51.6,47.38
1918,AI Gadgets,FutureX,427.09,215.03,212.06
1919,Smart Wearables,NextTech,54.21,36.6,17.61
1920,Electric Accessories,FutureX,327.85,248.06,79.79
1921,Smart Wearables,VoltPro,259.89,173.3,86.59
1922,Smart Wearables,FutureX,443.17,291.04,152.13
1923,AI Gadgets,FutureX,114.58,73.26,41.32
1924,Smart Wearables,NextTech,208.65,146.15,62.5
1925,Electric Accessories,FutureX,236.34,166.4,69.94
1926,Smart Wearables,FutureX,408.58,227.73,180.85
1927,Electric Accessories,NextTech,489.34,278.03,211.31
1928,Smart Wearables,NextTech,487.26,378.08,109.18
1929,Smart Wearables,VoltPro,194.7,125.95,68.75
1930,Smart Wearables,VoltPro,253.77,185.66,68.11
1931,Electric Accessories,VoltPro,390.38,281.25,109.13
1932,Electric Accessories,NextTech,72.21,49.07,23.14
1933,AI Gadgets,NextTech,426.21,240.14,186.07
1934,Electric Accessories,FutureX,147.04,104.4,42.64
1935,AI Gadgets,VoltPro,388.16,273.26,114.9
1936,Electric Accessories,VoltPro,419.18,226.7,192.48
1937,Electric Accessories,FutureX,114.52,67.75,46.77
1938,Smart Wearables,FutureX,250.85,184.16,66.69
1939,Smart Wearables,VoltPro,123.72,74.64,49.08
1940,Smart Wearables,FutureX,349.92,215.37,134.55
1941,Smart Wearables,VoltPro,386.63,288.13,98.5
1942,Smart Wearables,FutureX,210.22,140.58,69.64
1943,AI Gadgets,VoltPro,481.73,356.19,125.54
1944,Smart Wearables,FutureX,417.77,257.46,160.31
1945,Electric Accessories,FutureX,356.47,249.48,106.99
1946,Smart Wearables,VoltPro,186.68,126.9,59.78
1947,Smart Wearables,VoltPro,357.1,221.97,135.13
1948,AI Gadgets,FutureX,258.83,179.32,79.51
1949,Smart Wearables,VoltPro,307.2,171.82,135.38
1950,AI Gadgets,NextTech,200.48,125.41,75.07
1951,Smart Wearables,NextTech,409.73,212.57,197.16
1952,Smart Wearables,NextTech,286.32,163.92,122.4
1953,Smart Wearables,FutureX,384.61,291.67,92.94
1954,Smart Wearables,FutureX,144.78,83.69,61.09
1955,AI Gadgets,NextTech,195.79,141.31,54.48
1956,Smart Wearables,FutureX,338.76,205.92,132.84
1957,AI Gadgets,VoltPro,301.19,171.24,129.95
1958,Electric Accessories,FutureX,426.91,249.27,177.64
1959,Electric Accessories,NextTech,388.89,224.52,164.37
1960,Smart Wearables,NextTech,223.19,113.53,109.66
1961,Smart Wearables,VoltPro,456.67,232.4,224.27
1962,AI Gadgets,FutureX,354.05,280.2,73.85
1963,AI Gadgets,FutureX,416.9,245.58,171.32
1964,Electric Accessories,FutureX,161.95,95.45,66.5
1965,AI Gadgets,FutureX,172.92,89.1,83.82
1966,Electric Accessories,FutureX,69.51,51.49,18.02
1967,Electric Accessories,FutureX,407.74,256.34,151.4
1968,Smart Wearables,VoltPro,66.77,37.02,29.75
1969,Smart Wearables,VoltPro,327.75,247.67,80.08
1970,Smart Wearables,VoltPro,200.76,116.73,84.03
1971,Smart Wearables,VoltPro,226.9,171.29,55.61
1972,AI Gadgets,NextTech,346.09,211.71,134.38
1973,Smart Wearables,VoltPro,201.68,156.86,44.82
1974,Electric Accessories,VoltPro,363.23,237.11,126.12
1975,Smart Wearables,VoltPro,369.36,201.05,168.31
1976,AI Gadgets,FutureX,137.57,94.61,42.96
1977,AI Gadgets,FutureX,474.62,248.53,226.09
1978,Electric Accessories,NextTech,112.45,72.68,39.77
1979,Electric Accessories,NextTech,411.29,277.15,134.14
1980,AI Gadgets,NextTech,448.89,323.95,124.94
1981,Smart Wearables,FutureX,289.15,209.05,80.1
1982,Smart Wearables,VoltPro,145.71,100.59,45.12
1983,Smart Wearables,FutureX,82.7,53.79,28.91
1984,AI Gadgets,NextTech,266.93,153.15,113.78
1985,AI Gadgets,VoltPro,468.39,299.67,168.72
1986,Smart Wearables,VoltPro,425.86,325.82,100.04
1987,Electric Accessories,FutureX,313.1,192.36,120.74
1988,Electric Accessories,NextTech,386.18,227.41,158.77
1989,Electric Accessories,VoltPro,267.14,176.4,90.74
1990,Electric Accessories,VoltPro,115.25,76.8,38.45
1991,Electric Accessories,VoltPro,175.9,105.97,69.93
1992,AI Gadgets,FutureX,78.66,44.05,34.61
1993,Smart Wearables,FutureX,165.45,93.62,71.83
1994,Electric Accessories,NextTech,468.94,293.01,175.93
1995,Electric Accessories,VoltPro,383.56,206.94,176.62
1996,Smart Wearables,NextTech,433.75,281.67,152.08
1997,AI Gadgets,VoltPro,383.23,200.2,183.03
1998,Smart Wearables,NextTech,75.97,52.08,23.89
1999,Electric Accessories,VoltPro,75.54,47.47,28.07
2000,Electric Accessories,VoltPro,125.06,69.02,56.04
2001,AI Gadgets,FutureX,169.31,131.67,37.64
2002,Electric Accessories,VoltPro,320.01,231.01,89.0
2003,Smart Wearables,FutureX,240.6,141.53,99.07
2004,Smart Wearables,NextTech,84.59,44.99,39.6
