external_id,date,inflation_rate,competitor_price,weather_condition
1846,2028-01-20,6.38,442.67,Sunny
1847,2028-01-21,3.38,316.11,Cloudy
1848,2028-01-22,6.66,146.03,Cloudy
1849,2028-01-23,4.68,85.61,Sunny
1850,2028-01-24,7.77,282.09,Sunny
1851,2028-01-25,5.72,447.78,Rainy
1852,2028-01-26,6.83,211.31,Sunny
1853,2028-01-27,7.77,467.98,Cloudy
1854,2028-01-28,4.02,235.28,Snowy
1855,2028-01-29,5.38,224.84,Rainy
1856,2028-01-30,4.88,123.0,Cloudy
1857,2028-01-31,2.28,69.72,Cloudy
1858,2028-02-01,4.86,413.89,Cloudy
1859,2028-02-02,3.58,504.55,Sunny
1860,2028-02-03,7.8,110.71,Snowy
1861,2028-02-04,6.75,200.78,Sunny
1862,2028-02-05,6.79,128.17,Cloudy
1863,2028-02-06,5.54,234.35,Rainy
1864,2028-02-07,7.53,222.47,Rainy
1865,2028-02-08,6.23,411.46,Sunny
1866,2028-02-09,4.15,275.89,Rainy
1867,2028-02-10,5.05,355.85,Rainy
1868,2028-02-11,3.15,95.83,Snowy
1869,2028-02-12,7.47,91.58,Sunny
1870,2028-02-13,2.18,391.48,Rainy
1871,2028-02-14,3.65,357.38,Cloudy
1872,2028-02-15,6.74,250.4,Rainy
1873,2028-02-16,2.46,395.68,Cloudy
1874,2028-02-17,5.6,119.68,Sunny
1875,2028-02-18,6.84,238.66,Cloudy
1876,2028-02-19,5.96,53.52,Rainy
1877,2028-02-20,7.92,582.11,Cloudy
1878,2028-02-21,7.0,308.61,Cloudy
1879,2028-02-22,5.85,484.97,Rainy
1880,2028-02-23,6.54,60.1,Rainy
1881,2028-02-24,4.23,298.71,Sunny
1882,2028-02-25,7.0,346.93,Sunny
1883,2028-02-26,7.98,449.44,Sunny
1884,2028-02-27,2.3,130.11,Sunny
1885,2028-02-28,7.31,149.11,Cloudy
1886,2028-02-29,4.62,320.0,Cloudy
1887,2028-03-01,7.88,247.43,Cloudy
1888,2028-03-02,6.11,120.08,Snowy
1889,2028-03-03,5.26,453.39,Snowy
1890,2028-03-04,4.75,77.76,Rainy
1891,2028-03-05,2.75,509.22,Cloudy
1892,2028-03-06,7.96,256.42,Sunny
1893,2028-03-07,7.47,170.52,Rainy
1894,2028-03-08,2.04,328.76,Sunny
1895,2028-03-09,2.24,225.16,Sunny
1896,2028-03-10,7.34,590.77,Sunny
1897,2028-03-11,5.51,196.09,Cloudy
1898,2028-03-12,5.26,209.03,Cloudy
1899,2028-03-13,2.46,243.31,Sunny
1900,2028-03-14,2.16,41.82,Sunny
1901,2028-03-15,2.07,491.91,Snowy
1902,2028-03-16,2.54,208.24,Snowy
1903,2028-03-17,3.38,44.74,Snowy
1904,2028-03-18,4.14,432.32,Snowy
1905,2028-03-19,4.96,385.93,Cloudy
1906,2028-03-20,3.37,397.85,Sunny
1907,2028-03-21,5.89,486.89,Snowy
1908,2028-03-22,3.2,209.52,Cloudy
1909,2028-03-23,2.25,126.92,Sunny
1910,2028-03-24,5.01,315.09,Rainy
1911,2028-03-25,4.93,360.3,Sunny
1912,2028-03-26,7.8,321.52,Snowy
1913,2028-03-27,5.56,296.3,Rainy
1914,2028-03-28,3.68,341.04,Cloudy
1915,2028-03-29,2.67,347.84,Snowy
1916,2028-03-30,3.87,327.09,Cloudy
1917,2028-03-31,4.06,517.78,Snowy
1918,2028-04-01,3.24,560.83,Cloudy
1919,2028-04-02,4.99,545.96,Cloudy
1920,2028-04-03,4.95,101.48,Snowy
1921,2028-04-04,6.99,563.51,Snowy
1922,2028-04-05,6.01,103.21,Snowy
1923,2028-04-06,7.73,51.53,Cloudy
1924,2028-04-07,7.57,413.77,Rainy
1925,2028-04-08,3.85,252.52,Rainy
1926,2028-04-09,5.43,549.53,Snowy
1927,2028-04-10,2.97,235.71,Rainy
1928,2028-04-11,5.88,463.23,Sunny
1929,2028-04-12,3.96,190.84,Sunny
1930,2028-04-13,2.59,598.51,Sunny
1931,2028-04-14,6.04,489.5,Rainy
1932,2028-04-15,7.42,580.17,Rainy
1933,2028-04-16,3.68,43.36,Cloudy
1934,2028-04-17,7.68,419.19,Snowy
1935,2028-04-18,4.75,445.6,Cloudy
1936,2028-04-19,7.14,120.56,Rainy
1937,2028-04-20,7.64,312.39,Cloudy
1938,2028-04-21,3.81,452.3,Snowy
1939,2028-04-22,3.32,301.1,Rainy
1940,2028-04-23,7.04,224.39,Snowy
1941,2028-04-24,4.49,266.94,Snowy
1942,2028-04-25,4.05,398.23,Cloudy
1943,2028-04-26,2.2,271.88,Rainy
1944,2028-04-27,6.02,200.22,Rainy
1945,2028-04-28,3.31,183.33,Cloudy
1946,2028-04-29,7.96,463.61,Sunny
1947,2028-04-30,2.67,380.3,Sunny
1948,2028-05-01,3.2,376.08,Rainy
1949,2028-05-02,4.67,394.22,Snowy
1950,2028-05-03,3.7,132.04,Cloudy
1951,2028-05-04,4.34,488.81,Rainy
1952,2028-05-05,4.37,449.57,Cloudy
1953,2028-05-06,5.52,127.27,Rainy
1954,2028-05-07,6.78,290.12,Snowy
1955,2028-05-08,7.74,584.71,Snowy
1956,2028-05-09,3.86,464.15,Sunny
1957,2028-05-10,4.7,123.82,Cloudy
1958,2028-05-11,5.51,476.48,Cloudy
1959,2028-05-12,4.87,495.4,Cloudy
1960,2028-05-13,7.89,495.22,Cloudy
1961,2028-05-14,4.04,459.9,Cloudy
1962,2028-05-15,3.94,97.99,Rainy
1963,2028-05-16,3.08,467.15,Cloudy
1964,2028-05-17,4.54,407.03,Cloudy
1965,2028-05-18,6.53,446.51,Rainy
1966,2028-05-19,4.67,555.23,Sunny
1967,2028-05-20,2.66,338.13,Snowy
1968,2028-05-21,5.91,124.2,Sunny
1969,2028-05-22,2.19,179.54,Cloudy
1970,2028-05-23,7.51,45.6,Snowy
1971,2028-05-24,6.97,269.94,Rainy
1972,2028-05-25,7.75,80.3,Snowy
1973,2028-05-26,4.99,334.93,Cloudy
1974,2028-05-27,7.11,260.7,Sunny
1975,2028-05-28,7.36,154.32,Rainy
1976,2028-05-29,7.07,339.5,Sunny
1977,2028-05-30,6.92,495.41,Cloudy
1978,2028-05-31,2.91,140.7,Cloudy
1979,2028-06-01,7.65,599.94,Sunny
1980,2028-06-02,7.92,199.78,Rainy
1981,2028-06-03,6.67,319.96,Rainy
1982,2028-06-04,3.59,302.7,Snowy
1983,2028-06-05,5.65,447.5,Cloudy
1984,2028-06-06,6.27,74.5,Sunny
1985,2028-06-07,7.13,455.54,Rainy
1986,2028-06-08,7.54,551.83,Rainy
1987,2028-06-09,7.78,577.26,Cloudy
1988,2028-06-10,7.75,363.39,Sunny
1989,2028-06-11,4.45,510.93,Sunny
1990,2028-06-12,5.71,213.01,Snowy
1991,2028-06-13,5.06,588.5,Cloudy
1992,2028-06-14,5.44,141.92,Cloudy
1993,2028-06-15,3.55,558.56,Sunny
1994,2028-06-16,2.6,575.75,Snowy
1995,2028-06-17,3.38,222.91,Rainy
1996,2028-06-18,7.56,270.78,Sunny
1997,2028-06-19,2.44,172.29,Cloudy
1998,2028-06-20,5.6,439.77,Snowy
1999,2028-06-21,4.4,163.22,Cloudy
2000,2028-06-22,4.83,224.27,Snowy
2001,2028-06-23,6.46,394.5,Rainy
2002,2028-06-24,6.33,252.47,Cloudy
2003,2028-06-25,4.09,356.56,Snowy
2004,2028-06-26,6.83,513.69,Snowy
2005,2028-06-27,5.4,514.82,Sunny
2006,2028-06-28,2.77,560.69,Rainy
2007,2028-06-29,3.34,354.46,Sunny
2008,2028-06-30,6.75,121.64,Rainy
2009,2028-07-01,2.38,469.83,Sunny
2010,2028-07-02,5.45,85.84,Cloudy
2011,2028-07-03,3.16,177.86,Snowy
2012,2028-07-04,4.72,218.75,Snowy
2013,2028-07-05,2.67,174.21,Cloudy
2014,2028-07-06,5.7,419.55,Snowy
2015,2028-07-07,4.58,321.85,Rainy
2016,2028-07-08,5.24,440.73,Sunny
2017,2028-07-09,2.65,591.92,Rainy
2018,2028-07-10,4.33,208.64,Rainy
2019,2028-07-11,4.37,98.86,Snowy
2020,2028-07-12,3.41,291.09,Rainy
2021,2028-07-13,6.21,548.49,Cloudy
2022,2028-07-14,4.17,411.77,Snowy
2023,2028-07-15,3.33,128.94,Rainy
2024,2028-07-16,4.98,450.82,Sunny
2025,2028-07-17,7.21,424.03,Rainy
2026,2028-07-18,6.03,371.65,Sunny
2027,2028-07-19,3.7,55.3,Rainy
2028,2028-07-20,2.2,572.96,Rainy
2029,2028-07-21,6.62,505.61,Sunny
2030,2028-07-22,7.45,378.45,Snowy
2031,2028-07-23,6.62,179.67,Cloudy
2032,2028-07-24,3.94,365.62,Cloudy
2033,2028-07-25,4.16,564.71,Sunny
2034,2028-07-26,2.6,149.76,Snowy
2035,2028-07-27,4.42,151.71,Cloudy
2036,2028-07-28,6.72,461.81,Rainy
2037,2028-07-29,2.62,449.82,Snowy
2038,2028-07-30,3.8,282.36,Rainy
2039,2028-07-31,6.08,64.8,Rainy
2040,2028-08-01,2.31,481.63,Rainy
2041,2028-08-02,3.91,289.35,Snowy
2042,2028-08-03,3.34,174.31,Rainy
2043,2028-08-04,2.34,148.98,Sunny
2044,2028-08-05,4.99,476.59,Sunny
2045,2028-08-06,6.57,250.17,Cloudy
2046,2028-08-07,3.99,413.8,Snowy
2047,2028-08-08,5.58,482.16,Sunny
2048,2028-08-09,3.51,297.16,Snowy
2049,2028-08-10,6.57,381.0,Rainy
2050,2028-08-11,5.07,552.54,Sunny
2051,2028-08-12,3.05,555.51,Cloudy
2052,2028-08-13,4.13,443.37,Snowy
2053,2028-08-14,2.46,367.72,Rainy
2054,2028-08-15,3.33,209.08,Cloudy
2055,2028-08-16,4.56,392.71,Snowy
2056,2028-08-17,3.99,367.82,Sunny
2057,2028-08-18,6.89,264.94,Rainy
2058,2028-08-19,6.24,518.69,Cloudy
2059,2028-08-20,6.79,168.06,Cloudy
2060,2028-08-21,6.38,468.96,Rainy
2061,2028-08-22,3.19,237.2,Snowy
2062,2028-08-23,5.61,255.67,Cloudy
2063,2028-08-24,6.39,251.93,Snowy
2064,2028-08-25,4.03,463.81,Sunny
2065,2028-08-26,2.91,523.12,Snowy
2066,2028-08-27,7.12,77.33,Rainy
2067,2028-08-28,7.5,575.48,Rainy
2068,2028-08-29,6.82,485.88,Cloudy
2069,2028-08-30,5.36,490.0,Snowy
2070,2028-08-31,7.26,197.22,Snowy
2071,2028-09-01,5.1,288.78,Cloudy
2072,2028-09-02,6.53,350.46,Cloudy
2073,2028-09-03,4.95,160.3,Rainy
2074,2028-09-04,4.07,396.24,Cloudy
2075,2028-09-05,5.34,391.08,Rainy
2076,2028-09-06,5.99,211.07,Sunny
2077,2028-09-07,5.61,316.18,Snowy
2078,2028-09-08,3.67,552.41,Cloudy
2079,2028-09-09,3.2,220.12,Cloudy
2080,2028-09-10,5.41,367.29,Cloudy
2081,2028-09-11,7.98,74.33,Cloudy
2082,2028-09-12,7.04,317.11,Cloudy
2083,2028-09-13,5.17,282.92,Cloudy
2084,2028-09-14,3.87,54.48,Rainy
2085,2028-09-15,7.91,316.14,Sunny
2086,2028-09-16,2.39,319.43,Rainy
2087,2028-09-17,6.92,429.19,Cloudy
2088,2028-09-18,7.89,461.96,Rainy
2089,2028-09-19,2.27,521.07,Cloudy
2090,2028-09-20,3.13,183.16,Snowy
2091,2028-09-21,5.75,529.86,Sunny
2092,2028-09-22,2.86,266.51,Snowy
2093,2028-09-23,4.51,54.09,Cloudy
2094,2028-09-24,7.66,224.46,Snowy
2095,2028-09-25,5.36,458.74,Snowy
2096,2028-09-26,3.93,335.39,Sunny
2097,2028-09-27,2.44,102.61,Snowy
2098,2028-09-28,7.93,558.79,Sunny
2099,2028-09-29,3.82,440.6,Cloudy
2100,2028-09-30,7.53,113.95,Cloudy
2101,2028-10-01,6.8,336.15,Rainy
2102,2028-10-02,3.1,121.93,Snowy
2103,2028-10-03,4.03,556.93,Rainy
2104,2028-10-04,6.61,588.89,Rainy
2105,2028-10-05,4.1,252.65,Cloudy
2106,2028-10-06,3.92,576.87,Snowy
2107,2028-10-07,5.7,514.44,Rainy
2108,2028-10-08,6.19,163.06,Sunny
2109,2028-10-09,7.42,343.43,Sunny
2110,2028-10-10,6.2,550.49,Sunny
2111,2028-10-11,4.54,435.81,Cloudy
2112,2028-10-12,2.06,194.78,Rainy
2113,2028-10-13,3.32,138.48,Sunny
2114,2028-10-14,7.16,545.66,Rainy
2115,2028-10-15,4.43,177.46,Cloudy
2116,2028-10-16,4.51,155.61,Rainy
2117,2028-10-17,2.75,562.65,Cloudy
2118,2028-10-18,7.41,501.86,Snowy
2119,2028-10-19,5.17,387.26,Rainy
2120,2028-10-20,3.86,197.73,Snowy
2121,2028-10-21,3.24,121.35,Snowy
2122,2028-10-22,2.03,479.0,Sunny
2123,2028-10-23,5.74,328.18,Snowy
2124,2028-10-24,4.76,283.51,Rainy
2125,2028-10-25,7.56,478.54,Snowy
2126,2028-10-26,4.84,470.41,Rainy
2127,2028-10-27,5.76,492.26,Cloudy
2128,2028-10-28,5.14,104.53,Rainy
2129,2028-10-29,6.27,399.05,Cloudy
2130,2028-10-30,3.21,576.53,Snowy
2131,2028-10-31,7.17,285.72,Rainy
2132,2028-11-01,2.42,200.09,Rainy
2133,2028-11-02,5.98,250.12,Snowy
2134,2028-11-03,4.28,362.47,Snowy
2135,2028-11-04,6.63,64.89,Rainy
2136,2028-11-05,2.36,150.41,Cloudy
2137,2028-11-06,2.74,107.3,Rainy
2138,2028-11-07,2.1,55.77,Snowy
2139,2028-11-08,3.99,521.94,Rainy
2140,2028-11-09,6.95,295.94,Cloudy
2141,2028-11-10,3.57,406.32,Sunny
2142,2028-11-11,7.35,269.26,Snowy
2143,2028-11-12,3.46,221.89,Snowy
2144,2028-11-13,4.88,568.86,Snowy
2145,2028-11-14,2.48,481.42,Snowy
2146,2028-11-15,3.36,499.96,Snowy
2147,2028-11-16,7.15,223.89,Snowy
2148,2028-11-17,7.04,420.13,Sunny
2149,2028-11-18,4.32,451.33,Cloudy
2150,2028-11-19,5.39,262.4,Snowy
2151,2028-11-20,3.07,448.76,Sunny
2152,2028-11-21,4.94,406.04,Snowy
2153,2028-11-22,2.79,98.35,Sunny
2154,2028-11-23,2.99,541.36,Sunny
2155,2028-11-24,7.42,111.54,Snowy
2156,2028-11-25,5.12,205.56,Sunny
2157,2028-11-26,2.93,591.98,Sunny
2158,2028-11-27,5.86,189.81,Snowy
2159,2028-11-28,3.98,480.17,Cloudy
2160,2028-11-29,3.31,558.99,Cloudy
2161,2028-11-30,2.69,298.63,Sunny
2162,2028-12-01,3.72,175.64,Snowy
2163,2028-12-02,4.23,116.58,Cloudy
2164,2028-12-03,5.78,436.55,Cloudy
2165,2028-12-04,2.11,373.22,Rainy
2166,2028-12-05,6.65,170.08,Snowy
2167,2028-12-06,6.79,465.01,Snowy
2168,2028-12-07,2.1,223.07,Sunny
2169,2028-12-08,7.73,169.12,Sunny
2170,2028-12-09,7.65,55.35,Sunny
2171,2028-12-10,3.37,177.19,Cloudy
2172,2028-12-11,2.01,41.07,Rainy
2173,2028-12-12,5.86,94.53,Rainy
2174,2028-12-13,3.96,368.36,Rainy
2175,2028-12-14,6.87,511.21,Sunny
2176,2028-12-15,5.52,150.02,Rainy
2177,2028-12-16,2.04,172.47,Rainy
2178,2028-12-17,5.51,120.04,Rainy
2179,2028-12-18,4.24,518.86,Snowy
2180,2028-12-19,2.72,153.51,Cloudy
2181,2028-12-20,4.63,62.33,Sunny
2182,2028-12-21,6.54,215.95,Cloudy
2183,2028-12-22,2.55,396.74,Rainy
2184,2028-12-23,5.35,319.15,Sunny
2185,2028-12-24,4.8,497.7,Cloudy
2186,2028-12-25,3.39,537.88,Sunny
2187,2028-12-26,3.49,401.51,Cloudy
2188,2028-12-27,3.45,466.77,Sunny
2189,2028-12-28,7.33,311.32,Cloudy
2190,2028-12-29,4.3,99.76,Snowy
2191,2028-12-30,3.7,393.09,Rainy
2192,2028-12-31,6.96,108.36,Rainy
2193,2029-01-01,2.34,52.56,Cloudy
2194,2029-01-02,5.86,410.77,Rainy
2195,2029-01-03,2.8,156.5,Rainy
2196,2029-01-04,6.66,463.23,Rainy
2197,2029-01-05,2.48,470.72,Rainy
2198,2029-01-06,3.28,236.9,Rainy
2199,2029-01-07,2.34,252.16,Snowy
2200,2029-01-08,4.72,485.81,Rainy
2201,2029-01-09,6.43,445.67,Cloudy
2202,2029-01-10,7.34,372.63,Snowy
2203,2029-01-11,4.31,380.79,Snowy
2204,2029-01-12,2.14,502.12,Rainy
2205,2029-01-13,5.39,557.43,Snowy
2206,2029-01-14,2.21,197.89,Snowy
2207,2029-01-15,5.69,538.99,Cloudy
2208,2029-01-16,5.29,473.32,Cloudy
2209,2029-01-17,7.32,369.85,Rainy
2210,2029-01-18,3.18,286.2,Rainy
2211,2029-01-19,6.04,135.73,Cloudy
2212,2029-01-20,3.63,193.51,Snowy
2213,2029-01-21,6.36,143.07,Snowy
2214,2029-01-22,6.26,369.44,Sunny
2215,2029-01-23,4.23,482.44,Cloudy
2216,2029-01-24,5.88,465.3,Rainy
2217,2029-01-25,6.89,598.85,Cloudy
2218,2029-01-26,2.77,558.42,Sunny
2219,2029-01-27,4.18,500.16,Sunny
2220,2029-01-28,3.97,260.46,Snowy
2221,2029-01-29,5.19,586.07,Sunny
2222,2029-01-30,6.1,530.48,Rainy
2223,2029-01-31,4.1,564.7,Rainy
2224,2029-02-01,6.04,331.25,Cloudy
2225,2029-02-02,7.82,530.98,Cloudy
2226,2029-02-03,7.02,520.95,Snowy
2227,2029-02-04,6.19,512.04,Snowy
2228,2029-02-05,2.42,349.47,Cloudy
2229,2029-02-06,6.3,588.79,Rainy
2230,2029-02-07,4.28,240.07,Rainy
2231,2029-02-08,6.01,240.25,Rainy
2232,2029-02-09,6.86,107.21,Sunny
2233,2029-02-10,4.17,111.92,Cloudy
2234,2029-02-11,3.76,425.8,Rainy
2235,2029-02-12,3.78,597.58,Snowy
2236,2029-02-13,5.52,575.92,Snowy
2237,2029-02-14,6.09,105.55,Sunny
2238,2029-02-15,3.33,432.78,Cloudy
2239,2029-02-16,4.35,309.19,Cloudy
2240,2029-02-17,2.08,141.65,Sunny
2241,2029-02-18,3.0,143.08,Cloudy
2242,2029-02-19,3.34,324.41,Sunny
2243,2029-02-20,5.73,568.96,Cloudy
2244,2029-02-21,4.65,233.45,Rainy
2245,2029-02-22,6.93,458.41,Snowy
2246,2029-02-23,2.36,577.63,Snowy
2247,2029-02-24,7.4,432.92,Snowy
2248,2029-02-25,6.46,599.91,Rainy
2249,2029-02-26,7.87,337.74,Cloudy
2250,2029-02-27,3.57,261.22,Rainy
2251,2029-02-28,3.85,426.41,Snowy
2252,2029-03-01,4.3,286.5,Rainy
2253,2029-03-02,3.7,291.5,Sunny
2254,2029-03-03,4.03,124.41,Cloudy
2255,2029-03-04,3.59,73.38,Rainy
2256,2029-03-05,7.07,448.14,Rainy
2257,2029-03-06,2.9,274.67,Sunny
2258,2029-03-07,6.52,327.14,Rainy
2259,2029-03-08,5.9,307.38,Sunny
2260,2029-03-09,3.51,499.63,Rainy
2261,2029-03-10,3.78,254.68,Sunny
2262,2029-03-11,3.68,448.66,Sunny
2263,2029-03-12,4.19,588.34,Rainy
2264,2029-03-13,2.96,295.59,Sunny
2265,2029-03-14,4.7,516.77,Snowy
2266,2029-03-15,5.24,267.35,Sunny
2267,2029-03-16,5.68,334.15,Snowy
2268,2029-03-17,6.45,96.39,Rainy
2269,2029-03-18,3.05,487.66,Rainy
2270,2029-03-19,5.28,74.94,Sunny
2271,2029-03-20,5.86,494.86,Cloudy
2272,2029-03-21,7.05,205.85,Cloudy
2273,2029-03-22,3.64,316.85,Sunny
2274,2029-03-23,2.78,355.83,Rainy
2275,2029-03-24,4.92,570.51,Sunny
2276,2029-03-25,3.04,498.0,Snowy
2277,2029-03-26,7.03,361.85,Rainy
2278,2029-03-27,5.55,363.85,Sunny
2279,2029-03-28,4.75,130.43,Cloudy
2280,2029-03-29,6.45,322.24,Snowy
2281,2029-03-30,4.26,173.24,Rainy
2282,2029-03-31,7.63,187.17,Snowy
2283,2029-04-01,6.58,537.61,Snowy
2284,2029-04-02,2.76,219.72,Rainy
2285,2029-04-03,4.41,222.61,Sunny
2286,2029-04-04,4.92,582.39,Sunny
2287,2029-04-05,5.89,474.89,Cloudy
2288,2029-04-06,6.9,537.27,Snowy
2289,2029-04-07,7.52,284.84,Cloudy
2290,2029-04-08,4.4,507.89,Rainy
2291,2029-04-09,4.78,322.75,Rainy
2292,2029-04-10,7.11,96.73,Snowy
2293,2029-04-11,3.75,298.35,Cloudy
2294,2029-04-12,2.95,109.05,Sunny
2295,2029-04-13,4.01,83.35,Rainy
2296,2029-04-14,2.62,410.37,Rainy
2297,2029-04-15,3.23,416.72,Sunny
2298,2029-04-16,5.07,223.4,Cloudy
2299,2029-04-17,6.9,69.78,Cloudy
2300,2029-04-18,5.8,586.76,Snowy
2301,2029-04-19,7.86,505.1,Snowy
2302,2029-04-20,7.51,442.99,Rainy
2303,2029-04-21,5.61,403.06,Sunny
2304,2029-04-22,6.5,81.88,Cloudy
2305,2029-04-23,7.42,557.26,Snowy
2306,2029-04-24,6.51,564.99,Sunny
2307,2029-04-25,7.72,126.64,Rainy
2308,2029-04-26,4.49,227.16,Sunny
2309,2029-04-27,4.87,463.06,Rainy
2310,2029-04-28,4.59,546.36,Sunny
2311,2029-04-29,5.92,205.28,Cloudy
2312,2029-04-30,7.1,436.36,Snowy
2313,2029-05-01,2.04,310.21,Rainy
2314,2029-05-02,2.59,419.42,Snowy
2315,2029-05-03,7.97,279.59,Sunny
2316,2029-05-04,5.24,296.42,Sunny
2317,2029-05-05,4.25,263.09,Cloudy
2318,2029-05-06,3.32,216.25,Snowy
2319,2029-05-07,3.93,489.53,Sunny
2320,2029-05-08,2.94,206.18,Snowy
2321,2029-05-09,3.33,68.58,Sunny
2322,2029-05-10,6.06,309.82,Sunny
2323,2029-05-11,5.36,465.54,Rainy
2324,2029-05-12,4.58,111.29,Cloudy
2325,2029-05-13,5.32,426.78,Snowy
2326,2029-05-14,2.13,246.82,Cloudy
2327,2029-05-15,6.83,483.07,Snowy
2328,2029-05-16,2.36,100.34,Rainy
2329,2029-05-17,2.47,505.09,Rainy
2330,2029-05-18,4.09,330.97,Rainy
2331,2029-05-19,6.0,364.18,Rainy
2332,2029-05-20,2.43,516.08,Snowy
2333,2029-05-21,3.41,287.56,Rainy
2334,2029-05-22,2.46,212.59,Snowy
2335,2029-05-23,6.24,365.23,Snowy
2336,2029-05-24,7.78,51.48,Cloudy
2337,2029-05-25,2.55,568.02,Sunny
2338,2029-05-26,2.35,88.88,Snowy
2339,2029-05-27,7.46,298.76,Rainy
2340,2029-05-28,4.89,462.64,Cloudy
2341,2029-05-29,4.92,85.93,Cloudy
2342,2029-05-30,4.75,129.12,Sunny
2343,2029-05-31,7.24,288.81,Rainy
2344,2029-06-01,7.92,52.08,Cloudy
2345,2029-06-02,6.2,508.61,Sunny
2346,2029-06-03,7.46,418.88,Snowy
2347,2029-06-04,3.88,585.48,Sunny
2348,2029-06-05,7.63,149.05,Snowy
2349,2029-06-06,6.72,153.4,Rainy
2350,2029-06-07,3.45,463.36,Sunny
2351,2029-06-08,2.03,599.21,Rainy
2352,2029-06-09,5.77,177.0,Snowy
2353,2029-06-10,4.77,343.85,Rainy
2354,2029-06-11,4.29,450.56,Rainy
2355,2029-06-12,6.52,439.8,Sunny
2356,2029-06-13,5.08,91.13,Sunny
2357,2029-06-14,4.96,256.51,Rainy
2358,2029-06-15,6.86,519.16,Snowy
2359,2029-06-16,2.91,405.87,Rainy
2360,2029-06-17,4.13,85.36,Sunny
2361,2029-06-18,3.66,324.82,Cloudy
2362,2029-06-19,6.44,324.6,Sunny
2363,2029-06-20,7.0,257.73,Rainy
2364,2029-06-21,5.66,475.06,Snowy
2365,2029-06-22,5.66,507.46,Snowy
2366,2029-06-23,7.39,200.3,Cloudy
2367,2029-06-24,3.56,594.36,Sunny
2368,2029-06-25,2.34,101.48,Rainy
2369,2029-06-26,2.86,543.0,Sunny
2370,2029-06-27,4.63,218.59,Snowy
2371,2029-06-28,6.58,360.97,Cloudy
2372,2029-06-29,5.87,379.35,Rainy
2373,2029-06-30,5.46,225.26,Cloudy
2374,2029-07-01,3.13,585.83,Snowy
2375,2029-07-02,3.81,420.94,Sunny
2376,2029-07-03,6.09,317.81,Rainy
2377,2029-07-04,5.36,592.98,Cloudy
2378,2029-07-05,7.03,144.77,Snowy
2379,2029-07-06,5.18,115.97,Sunny
2380,2029-07-07,3.65,573.55,Rainy
2381,2029-07-08,6.52,361.08,Sunny
2382,2029-07-09,6.43,54.22,Snowy
2383,2029-07-10,4.7,560.86,Sunny
2384,2029-07-11,6.39,200.79,Snowy
2385,2029-07-12,3.46,289.58,Rainy
2386,2029-07-13,5.78,480.21,Rainy
2387,2029-07-14,4.69,456.19,Cloudy
2388,2029-07-15,3.96,234.07,Cloudy
2389,2029-07-16,6.35,111.74,Snowy
2390,2029-07-17,2.67,125.44,Snowy
2391,2029-07-18,2.66,535.65,Rainy
2392,2029-07-19,3.24,509.38,Cloudy
2393,2029-07-20,3.3,343.82,Snowy
2394,2029-07-21,4.73,64.57,Snowy
2395,2029-07-22,6.41,398.47,Snowy
2396,2029-07-23,2.22,542.99,Rainy
2397,2029-07-24,7.43,70.05,Snowy
2398,2029-07-25,2.15,430.8,Cloudy
2399,2029-07-26,2.89,251.57,Snowy
2400,2029-07-27,2.25,158.9,Sunny
2401,2029-07-28,2.82,414.61,Rainy
2402,2029-07-29,4.99,508.31,Cloudy
2403,2029-07-30,4.7,142.67,Sunny
2404,2029-07-31,7.8,212.74,Sunny
2405,2029-08-01,5.0,538.64,Cloudy
2406,2029-08-02,4.48,450.4,Cloudy
2407,2029-08-03,4.99,500.48,Rainy
2408,2029-08-04,2.92,318.94,Snowy
2409,2029-08-05,6.52,474.9,Rainy
2410,2029-08-06,5.4,339.52,Sunny
2411,2029-08-07,7.66,521.95,Cloudy
2412,2029-08-08,5.37,482.01,Snowy
2413,2029-08-09,5.91,216.81,Sunny
2414,2029-08-10,2.91,179.59,Rainy
2415,2029-08-11,5.34,559.49,Cloudy
2416,2029-08-12,6.3,580.26,Rainy
2417,2029-08-13,4.27,248.62,Sunny
2418,2029-08-14,4.72,195.54,Sunny
2419,2029-08-15,3.2,139.26,Cloudy
2420,2029-08-16,2.08,148.62,Rainy
2421,2029-08-17,3.03,100.67,Rainy
2422,2029-08-18,7.17,318.43,Snowy
2423,2029-08-19,3.42,121.67,Cloudy
2424,2029-08-20,4.5,415.82,Snowy
2425,2029-08-21,3.99,541.21,Snowy
2426,2029-08-22,7.57,422.54,Cloudy
2427,2029-08-23,4.74,94.42,Sunny
2428,2029-08-24,3.9,161.69,Cloudy
2429,2029-08-25,6.42,126.36,Snowy
2430,2029-08-26,5.28,453.72,Cloudy
2431,2029-08-27,2.94,442.12,Cloudy
2432,2029-08-28,4.63,268.12,Cloudy
2433,2029-08-29,7.46,43.04,Sunny
2434,2029-08-30,6.7,217.47,Sunny
2435,2029-08-31,4.37,413.9,Sunny
2436,2029-09-01,3.3,459.38,Snowy
2437,2029-09-02,2.81,538.76,Cloudy
2438,2029-09-03,2.12,55.55,Cloudy
2439,2029-09-04,3.75,134.02,Rainy
2440,2029-09-05,4.07,144.06,Sunny
2441,2029-09-06,4.88,279.45,Sunny
2442,2029-09-07,2.6,89.57,Snowy
2443,2029-09-08,3.86,137.76,Cloudy
2444,2029-09-09,3.89,288.55,Sunny
2445,2029-09-10,6.39,177.62,Sunny
