transaction_id,date,product_id,store_id,customer_segment,units_sold,total_sales_revenue,total_discount_given,net_sales,gross_profit,return_rate
2832,2030-10-02,2832,1,Budget,103,14235.63,2025.23,12210.4,2918.77,0.06
2833,2030-10-03,2833,13,Enterprise,41,9274.61,356.43,8918.18,2762.85,0.02
2834,2030-10-04,2834,9,Enterprise,54,24683.4,1442.48,23240.920000000002,5241.1,0.1
2835,2030-10-05,2835,20,Enterprise,107,25122.53,2787.22,22335.309999999998,8858.66,0.02
2836,2030-10-06,2836,11,Premium,36,6782.4,327.83,6454.57,2394.85,0.1
2837,2030-10-07,2837,1,Budget,93,7935.69,799.51,7136.179999999999,2256.47,0.01
2838,2030-10-08,2838,5,Premium,116,8459.88,693.35,7766.529999999999,3524.41,0.05
2839,2030-10-09,2839,11,Enterprise,36,10176.12,1357.22,8818.900000000001,3038.74,0.08
2840,2030-10-10,2840,16,Budget,78,14431.56,894.96,13536.599999999999,4027.62,0.07
2841,2030-10-11,2841,8,Budget,77,24719.31,2693.54,22025.77,6799.79,0.04
2842,2030-10-12,2842,8,Enterprise,90,37056.6,1099.56,35957.04,8980.44,0.01
2843,2030-10-13,2843,5,Budget,57,4417.5,517.36,3900.14,977.75,0.09
2844,2030-10-14,2844,7,Premium,91,28062.58,1616.06,26446.52,4342.62,0.03
2845,2030-10-15,2845,7,Budget,30,4839.0,328.75,4510.25,2058.65,0.04
2846,2030-10-16,2846,12,Budget,66,24321.0,1047.53,23273.47,5595.37,0.06
2847,2030-10-17,2847,19,Premium,51,8140.62,268.24,7872.38,2696.9,0.05
2848,2030-10-18,2848,17,Enterprise,102,22483.86,2678.61,19805.25,2003.19,0.1
2849,2030-10-19,2849,10,Premium,35,6547.8,512.72,6035.08,1497.33,0.06
2850,2030-10-20,2850,1,Premium,18,4131.9,48.12,4083.7799999999997,1774.38,0.1
2851,2030-10-21,2851,8,Premium,72,15292.08,2157.9,13134.18,3267.3,0.1
2852,2030-10-22,2852,10,Budget,102,35912.16,3146.89,32765.270000000004,4387.85,0.06
2853,2030-10-23,2853,14,Premium,55,15873.55,1704.98,14168.57,2417.82,0.06
2854,2030-10-24,2854,20,Budget,82,4187.74,356.38,3831.3599999999997,810.48,0.08
2855,2030-10-25,2855,6,Budget,71,27978.26,708.28,27269.98,7894.79,0.06
2856,2030-10-26,2856,20,Enterprise,60,6153.0,227.35,5925.65,2448.65,0.05
2857,2030-10-27,2857,20,Budget,90,40467.6,5802.42,34665.18,11000.58,0.04
2858,2030-10-28,2858,2,Premium,91,8253.7,239.0,8014.700000000001,2378.16,0.02
2859,2030-10-29,2859,8,Enterprise,30,4088.1,296.15,3791.95,905.95,0.07
2860,2030-10-30,2860,16,Enterprise,96,45727.68,6275.55,39452.13,11210.85,0.03
2861,2030-10-31,2861,16,Premium,91,17330.04,1610.22,15719.820000000002,3036.24,0.05
2862,2030-11-01,2862,20,Premium,46,22790.24,2934.11,19856.13,5653.63,0.03
2863,2030-11-02,2863,12,Premium,34,7956.68,392.77,7563.91,2678.45,0.05
2864,2030-11-03,2864,16,Budget,64,7018.24,932.84,6085.4,2161.56,0.06
2865,2030-11-04,2865,10,Premium,45,11684.7,678.5,11006.2,2227.15,0.09
2866,2030-11-05,2866,11,Premium,89,30061.53,1690.9,28370.629999999997,12955.83,0.04
2867,2030-11-06,2867,11,Enterprise,67,8614.19,891.98,7722.210000000001,1403.44,0.08
2868,2030-11-07,2868,18,Budget,70,29596.7,2966.78,26629.920000000002,5874.22,0.05
2869,2030-11-08,2869,19,Budget,44,5386.04,487.46,4898.58,1806.26,0.09
2870,2030-11-09,2870,17,Budget,55,4133.25,503.84,3629.41,618.71,0.07
2871,2030-11-10,2871,5,Budget,86,31810.54,3998.54,27812.0,6056.58,0.04
2872,2030-11-11,2872,20,Budget,61,12590.4,1484.03,11106.369999999999,2826.84,0.03
2873,2030-11-12,2873,13,Budget,106,52391.56,1833.16,50558.399999999994,21057.54,0.08
2874,2030-11-13,2874,6,Enterprise,57,20765.67,2699.68,18065.989999999998,2322.59,0.04
2875,2030-11-14,2875,13,Budget,34,8555.76,668.49,7887.27,1077.41,0.07
2876,2030-11-15,2876,2,Enterprise,75,33307.5,731.86,32575.64,12960.14,0.08
2877,2030-11-16,2877,8,Premium,68,13660.52,2042.48,11618.04,1161.68,0.03
2878,2030-11-17,2878,12,Budget,48,21245.76,3148.86,18096.899999999998,3714.18,0.03
2879,2030-11-18,2879,4,Enterprise,49,7100.1,343.8,6756.3,2864.23,0.03
2880,2030-11-19,2880,5,Budget,77,31325.14,1503.78,29821.36,9524.93,0.08
2881,2030-11-20,2881,15,Budget,75,6445.5,646.7,5798.8,968.05,0.07
2882,2030-11-21,2882,11,Premium,59,5158.37,98.63,5059.74,2107.38,0.09
2883,2030-11-22,2883,5,Budget,28,11912.04,1178.1,10733.94,1899.94,0.1
2884,2030-11-23,2884,2,Enterprise,110,6737.5,301.67,6435.83,2011.63,0.02
2885,2030-11-24,2885,18,Enterprise,29,6109.72,240.9,5868.820000000001,1932.36,0.03
2886,2030-11-25,2886,10,Budget,32,14438.4,1445.54,12992.86,2581.66,0.09
2887,2030-11-26,2887,5,Premium,16,2948.8,120.68,2828.1200000000003,472.6,0.09
2888,2030-11-27,2888,12,Premium,79,36701.03,1311.98,35389.049999999996,11921.31,0.02
2889,2030-11-28,2889,11,Budget,45,5544.9,796.91,4747.99,867.64,0.1
2890,2030-11-29,2890,14,Budget,95,38333.45,834.62,37498.829999999994,10016.28,0.01
2891,2030-11-30,2891,12,Premium,25,5548.75,84.52,5464.23,1723.73,0.02
2892,2030-12-01,2892,17,Premium,36,13467.96,695.91,12772.05,5162.73,0.05
2893,2030-12-02,2893,11,Budget,42,4918.62,367.3,4551.32,1693.64,0.07
2894,2030-12-03,2894,8,Premium,111,32541.87,1812.96,30728.91,6795.09,0.04
2895,2030-12-04,2895,19,Budget,58,28606.18,1427.71,27178.47,5795.61,0.06
2896,2030-12-05,2896,3,Enterprise,86,36445.94,4796.6,31649.340000000004,11990.6,0.03
2897,2030-12-06,2897,17,Budget,100,44804.0,1089.11,43714.89,17387.89,0.06
2898,2030-12-07,2898,7,Enterprise,37,3645.61,83.09,3562.52,1092.77,0.08
2899,2030-12-08,2899,10,Premium,46,21946.14,429.54,21516.6,6445.16,0.03
2900,2030-12-09,2900,1,Budget,142,66038.52,4296.71,61741.810000000005,27756.95,0.04
2901,2030-12-10,2901,7,Enterprise,57,26539.2,3742.38,22796.82,1853.31,0.09
2902,2030-12-11,2902,10,Enterprise,135,62280.9,6916.94,55363.96,15417.46,0.05
2903,2030-12-12,2903,10,Premium,70,25207.7,2304.64,22903.06,4673.66,0.05
2904,2030-12-13,2904,18,Enterprise,96,8709.12,278.78,8430.34,2807.62,0.05
2905,2030-12-14,2905,18,Enterprise,97,14265.79,1859.48,12406.310000000001,3244.66,0.05
2906,2030-12-15,2906,7,Premium,129,15011.73,371.77,14639.96,6654.86,0.02
2907,2030-12-16,2907,8,Premium,23,2228.93,229.39,1999.54,438.53,0.05
2908,2030-12-17,2908,20,Premium,50,22337.0,2152.46,20184.54,6112.54,0.07
2909,2030-12-18,2909,9,Enterprise,20,8969.6,873.47,8096.13,2464.33,0.08
2910,2030-12-19,2910,2,Enterprise,116,35842.84,531.16,35311.67999999999,8173.48,0.08
2911,2030-12-20,2911,10,Budget,36,15464.52,1596.1,13868.42,1642.46,0.01
2912,2030-12-21,2912,19,Premium,124,20265.32,2169.85,18095.47,5239.15,0.04
2913,2030-12-22,2913,12,Budget,37,2045.36,62.24,1983.12,735.11,0.03
2914,2030-12-23,2914,19,Enterprise,96,26291.52,3005.78,23285.74,8673.58,0.06
2915,2030-12-24,2915,18,Budget,33,9869.64,1075.53,8794.109999999999,965.19,0.04
2916,2030-12-25,2916,15,Enterprise,124,21330.48,2923.51,18406.97,4721.09,0.08
2917,2030-12-26,2917,15,Enterprise,104,8416.72,383.04,8033.679999999999,1924.72,0.06
2918,2030-12-27,2918,1,Enterprise,47,4513.41,504.23,4009.18,800.02,0.08
2919,2030-12-28,2919,14,Premium,80,32808.8,3085.18,29723.620000000003,8058.02,0.03
2920,2030-12-29,2920,8,Budget,93,43754.64,5775.82,37978.82,3056.39,0.03
2921,2030-12-30,2921,16,Premium,56,19622.4,2903.77,16718.63,2315.99,0.04
2922,2030-12-31,2922,3,Enterprise,132,16051.2,1270.85,14780.35,3271.27,0.09
2923,2031-01-01,2923,17,Premium,85,4566.2,572.12,3994.08,816.78,0.03
2924,2031-01-02,2924,9,Enterprise,67,8088.91,166.94,7921.97,1554.96,0.04
2925,2031-01-03,2925,11,Budget,108,39745.08,981.7,38763.380000000005,9086.06,0.06
2926,2031-01-04,2926,17,Enterprise,85,16708.45,374.79,16333.66,4792.36,0.08
2927,2031-01-05,2927,8,Budget,47,12878.47,737.58,12140.89,4098.72,0.07
2928,2031-01-06,2928,8,Premium,139,15266.37,169.45,15096.92,6184.24,0.02
2929,2031-01-07,2929,4,Enterprise,112,31767.68,1881.66,29886.02,11656.9,0.06
2930,2031-01-08,2930,11,Enterprise,87,17898.51,2525.79,15372.719999999998,2586.33,0.05
2931,2031-01-09,2931,2,Enterprise,17,7737.38,217.65,7519.7300000000005,2825.35,0.05
2932,2031-01-10,2932,16,Premium,47,13254.47,335.43,12919.039999999999,4726.0,0.07
2933,2031-01-11,2933,14,Enterprise,43,3879.46,556.37,3323.09,903.48,0.1
2934,2031-01-12,2934,1,Enterprise,79,14344.82,395.49,13949.33,2556.74,0.05
2935,2031-01-13,2935,17,Premium,33,13733.61,1556.39,12177.220000000001,4150.3,0.08
2936,2031-01-14,2936,5,Premium,86,21953.22,850.78,21102.440000000002,8584.28,0.02
2937,2031-01-15,2937,1,Premium,89,20344.51,228.9,20115.609999999997,7162.55,0.01
2938,2031-01-16,2938,11,Premium,28,6558.16,433.31,6124.849999999999,1199.37,0.04
2939,2031-01-17,2939,15,Enterprise,71,27714.14,3768.87,23945.27,5927.6,0.1
2940,2031-01-18,2940,20,Enterprise,88,43104.16,5334.26,37769.9,14241.34,0.05
2941,2031-01-19,2941,8,Premium,54,21728.52,2113.29,19615.23,5476.95,0.06
2942,2031-01-20,2942,14,Budget,86,23606.14,2127.6,21478.54,7412.38,0.03
2943,2031-01-21,2943,6,Budget,32,3510.08,419.44,3090.64,494.16,0.07
2944,2031-01-22,2944,7,Enterprise,63,19832.4,2110.8,17721.600000000002,3593.85,0.01
2945,2031-01-23,2945,11,Premium,100,15816.0,1747.47,14068.53,5833.53,0.07
2946,2031-01-24,2946,5,Enterprise,68,21980.32,1798.23,20182.09,5181.29,0.08
2947,2031-01-25,2947,6,Enterprise,85,41629.6,762.35,40867.25,13943.5,0.09
2948,2031-01-26,2948,19,Budget,66,27646.74,2795.5,24851.24,8384.24,0.04
2949,2031-01-27,2949,12,Enterprise,70,17381.7,1920.49,15461.210000000001,5216.01,0.09
2950,2031-01-28,2950,17,Budget,94,14448.74,1509.96,12938.779999999999,5288.12,0.06
2951,2031-01-29,2951,14,Enterprise,82,5006.92,149.6,4857.32,2233.32,0.1
2952,2031-01-30,2952,17,Budget,27,13306.68,1014.07,12292.61,5194.31,0.03
2953,2031-01-31,2953,14,Enterprise,73,22108.78,816.3,21292.48,4601.03,0.08
2954,2031-02-01,2954,6,Enterprise,37,3473.93,338.84,3135.0899999999997,1217.75,0.09
2955,2031-02-02,2955,7,Premium,121,6847.39,585.01,6262.38,1836.2,0.04
2956,2031-02-03,2956,13,Enterprise,75,36003.0,1554.96,34448.04,14786.79,0.08
2957,2031-02-04,2957,8,Budget,113,16985.03,1998.61,14986.419999999998,3590.37,0.04
2958,2031-02-05,2958,9,Premium,65,26690.95,2734.64,23956.31,7142.76,0.03
2959,2031-02-06,2959,12,Enterprise,67,32888.96,4921.01,27967.949999999997,9329.22,0.02
2960,2031-02-07,2960,2,Premium,113,18960.27,1921.71,17038.56,5171.3,0.07
2961,2031-02-08,2961,20,Premium,44,13014.32,1307.52,11706.8,4910.12,0.03
2962,2031-02-09,2962,5,Budget,83,34635.07,2469.44,32165.63,4498.41,0.04
2963,2031-02-10,2963,1,Enterprise,73,5199.79,326.36,4873.43,2207.47,0.05
2964,2031-02-11,2964,1,Premium,94,46848.66,1892.19,44956.47,16358.85,0.05
2965,2031-02-12,2965,3,Premium,60,25084.8,2551.16,22533.64,8719.84,0.06
2966,2031-02-13,2966,6,Budget,95,41921.6,5781.12,36140.479999999996,9986.03,0.04
2967,2031-02-14,2967,14,Budget,38,10340.18,639.59,9700.59,3001.57,0.07
2968,2031-02-15,2968,3,Budget,67,17939.25,1940.71,15998.54,3478.92,0.09
2969,2031-02-16,2969,5,Premium,85,38910.45,598.38,38312.07,11849.02,0.06
2970,2031-02-17,2970,19,Enterprise,52,16746.08,1841.81,14904.270000000002,3750.79,0.07
2971,2031-02-18,2971,14,Enterprise,94,11773.5,1679.05,10094.45,1788.61,0.05
2972,2031-02-19,2972,1,Budget,41,9464.44,158.7,9305.74,1837.18,0.07
2973,2031-02-20,2973,9,Enterprise,97,28530.61,2021.54,26509.07,6517.37,0.06
2974,2031-02-21,2974,9,Enterprise,33,9400.71,161.51,9239.199999999999,2952.7,0.02
2975,2031-02-22,2975,20,Premium,89,39283.71,5226.16,34057.55,5113.86,0.04
2976,2031-02-23,2976,5,Budget,41,10500.51,134.71,10365.800000000001,4873.85,0.07
2977,2031-02-24,2977,19,Budget,33,15856.17,727.27,15128.9,2855.54,0.04
2978,2031-02-25,2978,11,Enterprise,91,5528.25,671.57,4856.68,1957.42,0.1
2979,2031-02-26,2979,13,Budget,110,33916.3,2849.55,31066.750000000004,4336.75,0.02
2980,2031-02-27,2980,9,Budget,62,11002.52,229.17,10773.35,4984.41,0.09
2981,2031-02-28,2981,18,Budget,123,42014.34,3950.04,38064.299999999996,15401.55,0.04
2982,2031-03-01,2982,15,Budget,48,18557.76,1106.03,17451.73,7205.17,0.02
2983,2031-03-02,2983,20,Enterprise,57,6019.2,675.43,5343.7699999999995,974.15,0.09
2984,2031-03-03,2984,9,Premium,94,38832.34,3664.05,35168.28999999999,14200.65,0.04
2985,2031-03-04,2985,16,Budget,56,15130.08,1446.99,13683.09,5872.21,0.09
2986,2031-03-05,2986,14,Enterprise,20,1349.2,200.95,1148.25,229.05,0.09
2987,2031-03-06,2987,9,Premium,32,10612.48,544.95,10067.529999999999,4503.05,0.07
2988,2031-03-07,2988,19,Enterprise,30,13670.4,1530.83,12139.57,1585.57,0.02
2989,2031-03-08,2989,10,Premium,60,16704.0,2502.03,14201.97,5380.77,0.03
2990,2031-03-09,2990,7,Premium,37,2571.5,115.4,2456.1,828.84,0.05
2991,2031-03-10,2991,10,Budget,23,4445.44,576.63,3868.8099999999995,383.85,0.09
2992,2031-03-11,2992,14,Budget,78,7867.86,1137.11,6730.75,502.45,0.04
2993,2031-03-12,2993,7,Enterprise,101,40430.3,679.56,39750.740000000005,15175.42,0.07
2994,2031-03-13,2994,11,Enterprise,21,3224.55,198.46,3026.09,636.29,0.03
2995,2031-03-14,2995,11,Premium,35,1956.85,188.68,1768.1699999999998,242.87,0.04
2996,2031-03-15,2996,4,Premium,55,20512.8,356.62,20156.18,9774.93,0.06
2997,2031-03-16,2997,4,Premium,64,27118.72,3102.87,24015.850000000002,8838.89,0.01
2998,2031-03-17,2998,15,Enterprise,59,7425.15,900.66,6524.49,2744.95,0.06
2999,2031-03-18,2999,20,Enterprise,93,40184.37,2886.21,37298.16,6794.16,0.02
3000,2031-03-19,3000,2,Budget,84,17533.32,347.97,17185.35,5014.59,0.07
3001,2031-03-20,3001,16,Premium,64,17624.32,930.49,16693.829999999998,6841.67,0.07
3002,2031-03-21,3002,13,Budget,95,33776.3,3250.78,30525.520000000004,7447.17,0.05
3003,2031-03-22,3003,5,Premium,46,12133.88,178.7,11955.179999999998,3141.12,0.1
3004,2031-03-23,3004,6,Enterprise,87,23968.5,2852.92,21115.58,3327.56,0.09
3005,2031-03-24,3005,14,Premium,58,22224.44,2147.83,20076.61,8729.49,0.04
3006,2031-03-25,3006,8,Premium,42,2811.06,87.15,2723.91,889.77,0.1
3007,2031-03-26,3007,15,Premium,54,15601.68,1045.29,14556.39,5361.81,0.01
3008,2031-03-27,3008,9,Premium,89,19749.99,2532.67,17217.32,4391.53,0.1
3009,2031-03-28,3009,14,Premium,44,7162.32,1014.96,6147.36,940.84,0.09
3010,2031-03-29,3010,7,Budget,104,51746.24,6436.1,45310.14,19433.9,0.06
3011,2031-03-30,3011,1,Premium,78,16986.06,383.79,16602.27,5660.43,0.02
3012,2031-03-31,3012,13,Premium,72,29493.36,3362.88,26130.48,8921.76,0.07
3013,2031-04-01,3013,17,Enterprise,65,26727.35,1763.45,24963.899999999998,4305.6,0.1
3014,2031-04-02,3014,20,Premium,36,13150.44,1243.26,11907.18,1514.34,0.04
3015,2031-04-03,3015,1,Enterprise,48,15538.56,1168.4,14370.16,6495.28,0.02
3016,2031-04-04,3016,7,Enterprise,88,15255.68,966.56,14289.12,4358.32,0.03
3017,2031-04-05,3017,17,Enterprise,68,25068.88,2384.23,22684.65,3271.33,0.09
3018,2031-04-06,3018,14,Budget,55,19670.2,209.62,19460.58,9132.13,0.07
3019,2031-04-07,3019,5,Budget,38,4370.0,520.76,3849.24,702.84,0.06
3020,2031-04-08,3020,6,Budget,94,10344.7,1056.02,9288.68,2698.34,0.01
3021,2031-04-09,3021,12,Premium,75,17205.0,1501.08,15703.92,2748.42,0.09
3022,2031-04-10,3022,12,Enterprise,50,16107.0,1647.85,14459.15,3610.65,0.02
3023,2031-04-11,3023,13,Budget,91,35354.41,422.87,34931.54,15220.94,0.1
3024,2031-04-12,3024,6,Premium,84,8665.44,1278.97,7386.47,2417.03,0.07
3025,2031-04-13,3025,17,Enterprise,91,8192.73,988.21,7204.5199999999995,3022.16,0.05
3026,2031-04-14,3026,12,Budget,92,25289.88,3183.06,22106.82,7361.06,0.09
3027,2031-04-15,3027,20,Enterprise,62,6839.22,693.39,6145.83,2475.43,0.05
3028,2031-04-16,3028,8,Enterprise,33,13445.85,385.65,13060.2,5321.37,0.09
3029,2031-04-17,3029,3,Premium,58,21281.36,2344.08,18937.28,5954.56,0.08
3030,2031-04-18,3030,10,Enterprise,52,22545.64,1811.8,20733.84,4864.48,0.08
3031,2031-04-19,3031,7,Enterprise,53,22514.93,1761.32,20753.61,5351.28,0.07
3032,2031-04-20,3032,9,Budget,98,9454.06,578.26,8875.8,2986.98,0.03
3033,2031-04-21,3033,17,Enterprise,91,16521.05,847.93,15673.119999999999,5647.65,0.02
3034,2031-04-22,3034,20,Budget,63,10588.41,1519.04,9069.369999999999,1351.24,0.09
3035,2031-04-23,3035,12,Premium,42,20458.62,876.54,19582.079999999998,8198.4,0.03
3036,2031-04-24,3036,17,Budget,44,18226.12,1889.51,16336.609999999999,5060.29,0.06
3037,2031-04-25,3037,8,Premium,67,22901.94,2453.36,20448.579999999998,6841.55,0.09
3038,2031-04-26,3038,19,Enterprise,38,6803.9,380.35,6423.549999999999,2651.29,0.1
3039,2031-04-27,3039,8,Premium,36,14706.72,2007.26,12699.46,5343.22,0.03
3040,2031-04-28,3040,15,Premium,32,10616.0,826.03,9789.97,3030.61,0.07
3041,2031-04-29,3041,10,Enterprise,9,1237.32,94.68,1142.6399999999999,369.63,0.07
3042,2031-04-30,3042,11,Premium,56,7259.28,128.33,7130.95,2825.67,0.07
3043,2031-05-01,3043,17,Enterprise,69,8159.94,1062.33,7097.61,1414.77,0.07
3044,2031-05-02,3044,2,Budget,45,12479.4,1450.21,11029.189999999999,4466.39,0.05
3045,2031-05-03,3045,11,Enterprise,31,1786.84,139.37,1647.4699999999998,681.51,0.1
3046,2031-05-04,3046,1,Enterprise,48,21087.36,806.61,20280.75,4198.83,0.05
3047,2031-05-05,3047,16,Premium,83,14873.6,2046.34,12827.26,5263.47,0.07
3048,2031-05-06,3048,15,Budget,49,8340.78,166.23,8174.550000000001,2565.52,0.07
3049,2031-05-07,3049,14,Enterprise,77,19728.17,1174.83,18553.339999999997,3619.19,0.04
3050,2031-05-08,3050,16,Budget,58,26003.72,1187.48,24816.24,8658.02,0.06
3051,2031-05-09,3051,16,Premium,32,2523.52,66.24,2457.28,518.08,0.07
3052,2031-05-10,3052,14,Premium,45,17048.25,436.51,16611.74,4751.54,0.1
3053,2031-05-11,3053,13,Budget,51,11189.4,660.7,10528.699999999999,4734.59,0.09
3054,2031-05-12,3054,15,Premium,54,15070.86,696.04,14374.82,5522.06,0.04
3055,2031-05-13,3055,8,Premium,98,46063.92,4860.4,41203.52,17002.42,0.06
3056,2031-05-14,3056,20,Budget,68,4059.6,393.04,3666.56,1172.32,0.03
3057,2031-05-15,3057,2,Premium,16,2271.68,194.19,2077.49,277.65,0.03
3058,2031-05-16,3058,4,Premium,61,4942.22,98.43,4843.79,1887.12,0.06
3059,2031-05-17,3059,3,Enterprise,89,4765.95,705.05,4060.8999999999996,1657.01,0.09
3060,2031-05-18,3060,19,Premium,83,14218.73,851.38,13367.35,4405.01,0.07
3061,2031-05-19,3061,19,Premium,104,30526.08,1820.15,28705.93,12488.17,0.08
3062,2031-05-20,3062,19,Budget,60,16915.8,1968.3,14947.5,5164.5,0.01
3063,2031-05-21,3063,6,Enterprise,44,17768.08,1674.04,16094.04,6447.92,0.06
3064,2031-05-22,3064,3,Budget,36,5326.92,642.79,4684.13,774.53,0.08
3065,2031-05-23,3065,6,Premium,15,6220.2,692.89,5527.3099999999995,735.26,0.1
3066,2031-05-24,3066,5,Budget,80,18300.0,1310.02,16989.98,2814.78,0.04
3067,2031-05-25,3067,7,Budget,97,36455.51,1798.42,34657.090000000004,13135.7,0.04
3068,2031-05-26,3068,12,Enterprise,60,4844.4,296.43,4547.969999999999,1117.17,0.02
3069,2031-05-27,3069,11,Enterprise,47,6007.54,238.65,5768.89,1359.35,0.09
3070,2031-05-28,3070,18,Premium,96,17688.96,1996.69,15692.269999999999,3017.39,0.01
3071,2031-05-29,3071,13,Budget,69,33137.25,3620.5,29516.75,3404.39,0.02
3072,2031-05-30,3072,14,Budget,52,9449.44,502.31,8947.130000000001,3845.41,0.03
3073,2031-05-31,3073,16,Budget,76,25967.68,3482.47,22485.21,7550.45,0.05
3074,2031-06-01,3074,1,Budget,17,3689.68,536.47,3153.21,660.16,0.05
3075,2031-06-02,3075,16,Budget,50,19645.0,2192.72,17452.28,1760.28,0.08
3076,2031-06-03,3076,8,Enterprise,44,20573.52,2307.05,18266.47,5922.71,0.02
3077,2031-06-04,3077,20,Premium,111,26925.27,1391.09,25534.18,9864.31,0.07
3078,2031-06-05,3078,13,Budget,98,24778.32,3212.04,21566.28,8791.0,0.09
3079,2031-06-06,3079,6,Premium,93,31606.98,3520.05,28086.93,4631.4,0.05
3080,2031-06-07,3080,16,Enterprise,50,19964.5,562.34,19402.16,4594.16,0.04
3081,2031-06-08,3081,4,Enterprise,35,16098.6,244.21,15854.390000000001,4262.74,0.06
3082,2031-06-09,3082,10,Budget,79,22908.42,1634.7,21273.719999999998,5779.45,0.04
3083,2031-06-10,3083,7,Enterprise,68,7401.12,837.98,6563.139999999999,2376.38,0.1
3084,2031-06-11,3084,4,Premium,96,8680.32,822.07,7858.25,1416.65,0.01
3085,2031-06-12,3085,14,Premium,95,31065.0,1652.26,29412.74,6139.64,0.06
3086,2031-06-13,3086,19,Premium,96,14832.96,1601.59,13231.369999999999,4432.01,0.06
3087,2031-06-14,3087,15,Budget,25,2726.0,210.99,2515.01,893.51,0.04
3088,2031-06-15,3088,13,Budget,102,49704.6,5930.21,43774.39,4564.57,0.03
3089,2031-06-16,3089,12,Premium,89,29426.07,4166.08,25259.989999999998,9257.79,0.04
3090,2031-06-17,3090,18,Enterprise,76,34079.16,1493.95,32585.210000000003,11037.69,0.07
3091,2031-06-18,3091,13,Enterprise,111,49865.64,5876.08,43989.56,18445.13,0.04
3092,2031-06-19,3092,2,Budget,81,24739.83,3462.24,21277.590000000004,3109.29,0.05
3093,2031-06-20,3093,16,Enterprise,30,3802.8,363.78,3439.0200000000004,1097.82,0.01
3094,2031-06-21,3094,4,Enterprise,45,17104.5,313.96,16790.54,5856.89,0.08
3095,2031-06-22,3095,9,Budget,47,22767.27,2585.11,20182.16,4824.91,0.08
3096,2031-06-23,3096,2,Premium,84,30270.24,4476.47,25793.77,2713.09,0.05
3097,2031-06-24,3097,15,Premium,55,6932.2,996.66,5935.54,444.89,0.07
3098,2031-06-25,3098,15,Enterprise,87,8957.52,1034.53,7922.990000000001,2597.72,0.05
3099,2031-06-26,3099,4,Budget,92,19408.32,1627.3,17781.02,5385.86,0.02
3100,2031-06-27,3100,17,Budget,46,14829.94,780.63,14049.310000000001,3383.75,0.06
3101,2031-06-28,3101,10,Budget,83,37530.11,1188.37,36341.74,15187.53,0.02
3102,2031-06-29,3102,16,Enterprise,48,14957.76,682.88,14274.880000000001,3981.76,0.06
3103,2031-06-30,3103,12,Enterprise,54,16562.34,2143.75,14418.59,1503.41,0.06
3104,2031-07-01,3104,10,Premium,27,8589.24,1039.99,7549.25,3229.25,0.05
3105,2031-07-02,3105,6,Premium,33,12317.25,998.95,11318.3,2218.55,0.01
3106,2031-07-03,3106,19,Enterprise,49,14754.39,2209.04,12545.349999999999,4920.46,0.07
3107,2031-07-04,3107,19,Budget,100,8529.0,478.67,8050.33,3711.33,0.01
3108,2031-07-05,3108,18,Enterprise,29,2036.09,188.48,1847.61,629.32,0.08
3109,2031-07-06,3109,13,Premium,55,5167.25,312.3,4854.95,1766.15,0.02
3110,2031-07-07,3110,4,Premium,65,23925.2,1268.06,22657.14,3842.89,0.09
3111,2031-07-08,3111,12,Enterprise,20,1811.0,150.92,1660.08,340.48,0.1
3112,2031-07-09,3112,14,Budget,27,12550.14,1783.15,10766.99,2365.4,0.04
3113,2031-07-10,3113,4,Premium,64,5964.16,206.85,5757.3099999999995,2456.19,0.05
3114,2031-07-11,3114,9,Enterprise,56,26307.68,3911.29,22396.39,1930.63,0.02
3115,2031-07-12,3115,7,Enterprise,17,1985.26,21.2,1964.06,836.45,0.07
3116,2031-07-13,3116,1,Premium,56,19579.84,1927.8,17652.04,2965.48,0.03
3117,2031-07-14,3117,7,Premium,88,7952.56,245.18,7707.38,3333.78,0.08
3118,2031-07-15,3118,18,Premium,78,35078.16,4522.77,30555.390000000003,7356.63,0.03
3119,2031-07-16,3119,5,Premium,23,9583.41,1265.31,8318.1,1349.56,0.05
3120,2031-07-17,3120,3,Premium,75,22149.75,1672.61,20477.14,5452.39,0.08
3121,2031-07-18,3121,5,Budget,79,29923.62,1790.45,28133.17,4621.98,0.09
3122,2031-07-19,3122,14,Budget,80,35725.6,1972.14,33753.46,11043.06,0.08
3123,2031-07-20,3123,9,Premium,59,2998.97,331.91,2667.06,431.55,0.08
3124,2031-07-21,3124,20,Enterprise,100,16735.0,1453.34,15281.66,3610.66,0.03
3125,2031-07-22,3125,13,Premium,75,29638.5,4060.84,25577.66,5569.16,0.09
3126,2031-07-23,3126,4,Enterprise,46,14719.54,596.25,14123.29,4259.97,0.03
3127,2031-07-24,3127,5,Enterprise,51,13926.57,1738.06,12188.51,1485.14,0.03
3128,2031-07-25,3128,18,Premium,90,30692.7,3143.49,27549.21,4514.61,0.04
3129,2031-07-26,3129,17,Premium,91,44851.17,497.23,44353.939999999995,8887.6,0.05
3130,2031-07-27,3130,16,Budget,67,19527.15,697.58,18829.57,3468.48,0.06
3131,2031-07-28,3131,3,Premium,46,18544.9,1106.19,17438.710000000003,5076.21,0.08
3132,2031-07-29,3132,17,Enterprise,54,20884.5,905.87,19978.63,8079.19,0.05
3133,2031-07-30,3133,7,Budget,76,37870.04,3462.67,34407.37,7716.17,0.04
